,index,Unnamed: 0,Destination_link,Review,Sentiment Score
1204,1204,1204,1786,"Great experience, well organised with an excellent bunch of people",5
1205,1205,1205,1786,"Tour leader Yaddu was burned out and checked out. He did the bare minimum and anytime there was an offer to contact him or answer ask questions it was out of obligation. On days where we didn’t have activities planned he suggested two things, didn’t...

            Show more",1
1206,1206,1206,1786,Orangised company,1
1207,1207,1207,1786,Hotels for a comfort level tour should have been better.,3
1208,1208,1208,1786,"As has been our experience on previous Intrepid trips all facets of the trip were well organised and ran smoothly . In particular our guide Tarang Chandola was without doubt the best guide we have had on any trip , Intrepid or other company , his...

            Show more",5
1209,1209,1209,1786,From the beginning to the end this trip exceeded my expectations. As a first time solo traveller I was a little apprehensive but within minutes of meeting our guide Tarang and my now new friends I knew everything was going to be great!,5
1210,1210,1210,1786,"The trip was very well paced, covered everything we wanted to see and then some.",5
1211,1211,1211,1786,"The guide, Tarang Chandola. He was the lynchpin that pulled a small group of strangers together, through a holiday period normally highlighted by spending that time with family.",4
1212,1212,1212,1786,excellent itinery which has covered many highlights and Tarang has been a fantastic leader,5
1213,1213,1213,81155,Tour radar for India took away all our headaches and we definitely will look to use them again.,5
1214,1214,1214,81155,"MADE OUR HOLIDAY
Gets Travel was absolutely Brilliant from beginning to end. We had arranged a Private Tour which included taking a Train to North India. Arshad our Tour Guide and Driver, Raj Kumar were so courteous and very helpful. We arrived in Delhi...

            Show more",5
1215,1215,1215,81155,"Our trip to India will always be cherished for it became a memoir of lifetime and the credit goes to the well-structured services offered by GeTS Holidays. The financial value of our trip was outstanding! The hotels were very nice and the guides were...

            Show more",5
1216,1216,1216,81155,"My boyfriends and I had an amazing trip to North India, thanks to the excellent service offered by GeTS Holidays and our very reliable and personable driver Virender. The car was in excellent condition and kept very clean. We had private tour guides...

            Show more",5
1217,1217,1217,81155,"I would like to thank GeTS for making my tour so amazing. Initially, I was bit worried about the arrangement because last time I had a bad experience with hotel booking. But, after my last tour to India,arranged by Kumar, I can proudly recommend him and...

            Show more",5
1218,1218,1218,81155,"​Excellent, excellent, and excellent is all I can say about Get's holiday, we feel we were blessed to come across this company their main office is based in delhi. Golden Triangle with Amritsar, our trip was for over a 10, our internal flights were...

            Show more",5
1219,1219,1219,81155,"Early this year, we  (me & my wife Flora, my younger brother Babul and his wife Neepa  joined us from Gold Coast, Australia) have  visited Golden Triangle in India (Delhi-Agra-Joypur) and Ajmer.  It was a customized (per our requirements/schedule) tour...

            Show more",4
1220,1220,1220,81155,"I spent 6 days travelling to Delhi, Jaipur, Agra and Amritsar with Gets. The tour was great - the hotels were very good quality and the drivers very helpful. The food available at each of the hotels was fantastic, the train trip from Delhi to Amritsar...

            Show more",5
1221,1221,1221,205922,"Everything was made easy and managed the time and travelling well,guide made me feel comfortable and relaxed throughout please choose best tour company as i did for first time traveller",5
1222,1222,1222,205922,The trip was well organised right from the start and if you read the information before you went there were no surprises.overall tour was good,4
1223,1223,1223,205922,Thank you so much for providing best hotels in best location and loved all sightseeing places with Ankit a professional tour guide and forgot other guides name. overall tour was fantastic,5
1224,1224,1224,205922,"Couldn't have wished for a better experience on my first India tour. I was very nervous because i never traveled on my own, everybody on the tour driver, guides and tour company make me feel at home with their friendly service. The tour is very well...

            Show more",5
1225,1225,1225,205922,"It was a wonderful tour. Hotels, driver and guides were very professional and knowledgeable",5
1226,1226,1226,205922,"I wanted to see tigers and lion my friend and me fly to India from California.

Thank you for your wonderful itinerary and amazing team work during the tour",5
1227,1227,1227,205922,"Thank you so much Amazing India Tours we are glad that we got best hotels and guide in each city who took us to monuments.

In tour hotels and guide always play best role I am happy which I got",5
1228,1228,1228,205922,"Thank you so much for such a outstanding service that company offer on my tour I had private driver deepak and local guides in each city they promised me that I will have memorable experiences it was completely true experience and professional people...

            Show more",5
1229,1229,1229,205922,"I am single women traveller from UK I did this tour before Covid I was highly recommended to this company by one of my friends in Singapore.

A lot of animals I have seen on this tour and did great care of me",5
1230,1230,1230,205922,What a beautiful country India is we really enjoyed first India tours we are happy vwith all hotels and driver who made journey truly unforgettable,5
1231,1231,1231,81386,"The tour was well-organized, We visited six places. At each place, we were met  by the local representatives and the drivers. The local guides were enthusiastic, helpful, and considerate. The company's touring places were well-chosen, which made us...

            Show more",5
1232,1232,1232,81386,"On the wholethe holiday was good and We enjoyed. Khajraho was very good and our guide was excellent.
What was not good was the hotel in Varanasi which Getsholidays messed up 
The guide in Orcha lacked knowledge and his English was very poor",4
1233,1233,1233,81386,"Today's the last day to post Tourradar review so I'll try to summarize quickly ::
1) CORRESPONDENCE: Dhanyavaad to the online GeTS team that help answer emails @getsholidayscom and on tourradarcom; you have been courteous, and I'm grateful for the help...

            Show more",5
1234,1234,1234,81386,"Mysterious incredible India. Loved the trip, special thanks to Rajesh the driver for his stories and keeping is entertained. Great value for money tour.",5
1235,1235,1235,81386,"this is my first travel w a tour and iso far i am not disappointed at all.there are mishaps like hotel location, communication between the guide and the operator re:prepaid entrance fees but it’s alright nothing is perfect i guess.
of all the trips i...

            Show more",3
1236,1236,1236,81386,"Had an amazing time in India with my sister but for some issues. The drive between towns were very long but that couldn't be helped. Our driver was very soft spoken so even if he mentioned about the things we passed along the way, only the person in the...

            Show more",3
1237,1237,1237,81386,"Our driver Aashish from New Delhi to Agra was great, very knowledgeable, safe and a joy to be with.",5
1238,1238,1238,81386,"Namaste!!!
My recent trip to India was an exceptional one. 
The best part about my India tour was the trip to Khajuraho and Varanasi. Both were absolutely mesmerizing. I and my travel buddy (my sister) were immensely impressed by the exquisitely erotic...

            Show more",5
1239,1239,1239,81386,"Such a wonderful experience!  Everything was completely seamless, all of our drivers were outstanding as well as our guides, we couldn't have been looked after any better.  We had upgraded all or our accommodation which wasn't necessary except for...

            Show more",5
1240,1240,1240,81386,"With Gets holidays, it was an awesome experience for me traveling to India for the very first time. Travelled with my family in October and we loved everything about this trip. The 8 days were worth it and we had a great time exploring the highlights of...

            Show more",5
1241,1241,1241,81277,The tour guides spoke very good English and were very informative. The only negative of the trip was having the guides take me shopping to areas that I was not interested in.,4
1242,1242,1242,81277,"A slick organizational process, but tour guides need to give clients breathing time from constant barrage of information...and stop bringing us to shops for their own commission",3
1243,1243,1243,81277,"I was able to learn a lot about India, such as different religions, general culture and cuisine, mainly due to the excellent job done by the guides and also the drivers. It is not an expensive country to visit including the tours, visits to monuments...

            Show more",4
1244,1244,1244,81277,Excellent service. Reliable and caring team. Only a phone call away always...Unforgettable memories.,5
1245,1245,1245,81277,Enjoyed our trip to India enormously!,5
1246,1246,1246,81277,"We booked the 8 day Golden Triangle Tour with Ranthambore Nature Reserve.
The customer services and booking process from GeTs Holidays was great. The staff very extremely helpful and timely responding to queries prior to and after booking. 
On arrival...

            Show more",5
1247,1247,1247,81277,"My family and I had a most wonderful experience with GETS Holidays. When In India, 
the company made daily calls to know our welfare. All the guides were very good in 
every sense of the word. The best part was that we were able to witness tiger...

            Show more",5
1248,1248,1248,81277,"Provide all that is on the itinerary.  Dont take pax to expensive lunch restaurants. Dont take pax to overpriced shops. 
Pre tour communication very poor.",2
1249,1249,1249,81277,"The tour was more than we expected! We enjoyed having the van with guide and driver meet us at the Delhi airport, take us to our hotel, and then commence our tour of the city. Our driver was excellent for the week! He looked out for us and became our...

            Show more",5
1250,1250,1250,81277,"You could not get a better trip. The tour company was flawless - our driver, our local tour guides that met us in every city, our hotel choice & all our trip was phenomenal. 

This was what I put on TA:
Great tour!
I really loved the nature of my...

            Show more",5
1251,1251,1251,205991,Excellent tour! I would recommend it.,5
1252,1252,1252,149625,"Definitely use MTA. The best prices and and also the driver Sonu was wonderful. 

The only thing is food in both hotels were not good. Especially in Jaipur, everything was cold and not tasty. I couldn't even finish one idli or one fried egg because it...

            Show more",4
1253,1253,1253,149625,You can take the help of a guide to find hotels and restaurants.,4
1254,1254,1254,149625,"The tour was well organized and the communication was effortless. The driver stayed the same throughout the three days and guides changed per city. For me that was not a problem. The tour covered all highlights in a very short time. The accommodations...

            Show more",4
1255,1255,1255,149625,Humayun tomb is must visit. And tour was very exciting,5
1256,1256,1256,149625,Thanks for a wonderful trip guys.,5
1257,1257,1257,149625,"Spent a wonderful 5 days in India. a comprehensive package with no hidden costs.
You did a great Job MTA. Cheers",5
1258,1258,1258,149625,"A Fun filled trip. Best way to start in india, happy with the guide and hotel services provided. Thanks a lot MTA.",5
1259,1259,1259,149625,"This is the best to visit India for first timers.
Depending on your origin country, India might be a very intense experience, and Mr Manish and his team did a great job making us feel safe and giving us great tips that really helped us enjoying the tour...

            Show more",5
1260,1260,1260,149625,This was a great way to visit India for the first time! You get everything you need to have a safe and relaxing time as everything is taken care of for you. You get her valuable tips and the guiding services were extremely informative.,5
1261,1261,1261,149625,"Incredible experience.
It is possible to touch the real life the history and the culture of the great Indian country.
Suggestive view of the lakes, temples, and great monument.
All of that with an excellent organizzation 
Absolutely recommended!",5
1262,1262,1262,185512,wanted explore Luxury India Golden Triangle Tour with great guides and driver who can explain history to us tour guides was amazing we got best services that we expected,5
1263,1263,1263,185512,booked this luxury india golden triangle just to get best five star hotels and professional and knowledgeable tour guides for each which we got and highly satisfied with all services,5
1264,1264,1264,185512,We booked this luxury India golden triangle tour for four friends from Canada. We wanted cover more places in India where company showed flexibility for us tour guides was awesome and driver Deepak was friendly who took great care of us,5
1265,1265,1265,185512,"We were recommended to this tour company in UK by my friends and booked a Luxury India Golden Triangle Tour for me and my wife and landed in New Delhi airport where we had private driver and car for entire tour and local guide in each cities.

Thank you...

            Show more",5
1266,1266,1266,185512,"we were four women came from Australia for India golden triangle tour and did it private because it gives complete flexibility than group tour we had beautiful lovely hotels in each city and local tour guides for taking us to monuments and explained...

            Show more",5
1267,1267,1267,185512,Found best India golden triangle tour of 6 days we are happy and loved all hotels than other companies we are glad that we have choosen Amazing India Tours,5
1268,1268,1268,185512,Best Luxury  India Golden Triangle tour with best service  I highly recommend this tour,5
1269,1269,1269,185512,We were met by our professional driver and local guide on the tour all did best job and can't compare the services of everyone,5
1270,1270,1270,185512,I did a lot of enquiry before booking the tour but not happy what other was offering later I found amazing India Tours it's hotels and team seemed very much professional in making tour memorable we loved the people,3
1271,1271,1271,185512,"We are five of us from Washington and came on private tour we wanted to stay in five star hotels that tour did the same for us and we were so happy with all people services.

Highly Recommended.",5
1272,1272,1272,62998,"We had the most amazing 1 days in India. Every day was filled with great adventures as well as interesting and especially versatile new experiences. We really enjoyed the itinerary that suited both kids and adults. Saby, our guide, played a huge part in...

            Show more",5
1273,1273,1273,62998,"Amazing scenery, amazing buildings amazing people",5
1274,1274,1274,62998,"We had an amazing time. The guide was fabulous and went beyond his duties to make sure our family enjoyed every minute and got to the most out of all the places and activities in every location. He made the children feel very welcomed and engaged them...

            Show more",5
1275,1275,1275,62998,"Excellent itinerary, fantastic sights, great job by Advesh our tour guide, great selections for food",5
1276,1276,1276,62998,"Great tour guide, Avdhesh Avasthi, fantastic sights, very informative, want to come back to India, an amazing experience, my teenagers were very apprehensive about visiting India, but felt safe and embraced the trip",5
1277,1277,1277,62998,I would have given 1/1 if the accommodations were more catered towards kids. Couple of hotels were we stayed at were just below the average standard and that put bad taste in our mouths.Overall it was very memorable experience !!!,4
1278,1278,1278,62998,Ideal tour with packed itinerary,5
1279,1279,1279,62998,"We loved our trip!Anant Singh is an incredible guide, especially for families.We loved all of the activities and sights, and Anant took such special care to make sure that all the kids were doing well and having a great time.Anant is smart, organized,...

            Show more",5
1280,1280,1280,62998,Great trip destinations and attractions and a great leader for the whole experience!!,5
1281,1281,1281,62998,"4 families with a total of 17 people in the group, youngest child 11. Personally I would not take a younger child. I'd also get a flight that arrives the day before not 2 hours before (booked by intrepid) to make the start less crazy - thrown into Old...

            Show more",2
1282,1282,1282,125841,"Tour completo, organizzato in maniera impeccabile. Visita di tutti i punti salienti delle varie località con la comodità di un'auto privata con ottimo autista. Guide locali che parlano perfettamente l'italiano e un'assistenza prima e durante il viaggio...

            Show more",5
1283,1283,1283,125841,"This tour offers the chance to see many of the countries temples, landmarks, and learn the history of these. There is quite a bit of travel involved. Plenty of things to take pictures of. You will see the heart of what takes place daily in India. The...

            Show more",4
1284,1284,1284,125841,I think it's a good place to hang out. And Tour was amazing and Safe.,4
1285,1285,1285,125841,"Its an excellent tour, very complete. The guides are super knowledge. The service is great. They are in every detail",5
1286,1286,1286,125841,"About the ""Temple Tour to North India""
I belive that a trip to India can be complete and satisfying with the help of someone who will accompany you in the knowlege of its history and complex indian reality. When i arrived in India, i immediately had the...

            Show more",4
1287,1287,1287,125841,"VIAGGIO IN ORISSA-INDIA

Siamo appena tornati da un viaggio in India. Di questo paese conoscevamo già il Rajastan, visitato qualche anno fà, ora la nostra attenzione è stata richiamata dall'Orissa, regione dell'India non troppo conosciuta e poco battuta...

            Show more",4
1288,1288,1288,125841,"We just completed this dream tour. It was a well organized tour. The itinerary was filled with major historic sites that introduced you to India history, culture and archeology. For the hotel stay, we upgraded to 5-star and 4-star hotels and we were...

            Show more",5
1289,1289,1289,125841,"A wonderful experience: everything was perfect, the driver Jwala kind and efficient, the hotels nice and clean. It has been a two-person taylor-made tour adapted to our constraints and timing. In spite of that the cost was cheap. We strongly suggest MTA...

            Show more",5
1290,1290,1290,125841,"Abbiamo vissuto una splendida esperienza, che ci ha consentito di respirare atmosfere vere e autentiche. L’auto e l’autista a noi dedicati sono stati di ottima qualità. Le guide prenotate, parlanti italiano, in un paio di casi non sono riuscite a...

            Show more",5
1291,1291,1291,125841,I spent a wonderful time in India.  I visited dream places and met wonderful people.  I hope to return soon ...,5
1292,1292,1292,83772,Great tour and country combination,5
1293,1293,1293,83772,"Tour itinerary, hotels, and meals all as promised. All went to schedule.",5
1294,1294,1294,83772,"The only thing that I would have liked was a guide, that for the reading and interpretation of the scriptures , was a...

            Show more",4
1295,1295,1295,76490,"We very much enjoyed our Best of Kerala tour! Staying on a houseboat in the Kerala backwaters was a wonderful experience and a lifetime memory for our 15th anniversary. The the traditional Kerala meals were delicious on the boat and we felt very...

            Show more",5
1296,1296,1296,76490,"Just finished a fantastic journey of Kerela ( hope I spelled that correctly ). Everything from thre destination,  planning,  drivers,  boutique hotels and guides were excellent. Thre only thing to be a little careful about is the food, even mild spices...

            Show more",5
1297,1297,1297,76490,No comment!!!!!!!!!!!!!!!!!!!,1
1298,1298,1298,76490,"It was absolutely fantastic. We enjoyed our holiday to the fullest. Since the beginning, Gets holidays assisted us in planning our tour effectively and it turned out to be very exciting. The Driver was very sincere and efficient. We really liked the...

            Show more",5
1299,1299,1299,76490,"Kerala-Gods own communist state.



This was a lovely holiday and Gets Holidays made it!!!

However it didn't start well. We were met by our driver at Kochin airport who was a very nice man but sadly didn't speak English. We were further dismayed that...

            Show more",2
1300,1300,1300,76490,"We had a fabulous tour of Kerala. Just the two of us and our driver Noufel. He was amazing. Showed us everywhere. Drove us safely and pointed out all places of interest. Noufel is a credit to the company. 
I would recommend using GetsHolidays, my whole...

            Show more",5
1301,1301,1301,76490,"Would not recommend this at all. It turned out to be just a driver and some booked hotels. The entrances included cost next to nothing anyway. After speaking to other people on different tours felt really cheated and totally ripped off. Either spend...

            Show more",1
1302,1302,1302,76490,"Suneer our driver picked us up at the airport and although I booked the wrong night for the start of our trip he sorted it out for us. Excellent English skills to answer all my questions and share interesting conversations during our trip. He took time...

            Show more",5
1303,1303,1303,76490,"We only booked this trip one week before we went and did not have any high expectations. We usually research these trips well in advance. The trip I would recommend we had our own private driver the whole time and his knowledge of India and Kerala was...

            Show more",3
1304,1304,1304,76490,"We had 17 days in Southern India in May 2017 with Gets Holidays. We were extremely happy with the drivers, our itinerary and our 4 star hotels (always with breakfast). Our internal flight was organised by Gets, and our special requests to find...

            Show more",5
1305,1305,1305,162740,"I had an amazing time with my guide Kapil and my porter. They were overly caring for my well-being and the experience...

            Show more",4
1306,1306,1306,162740,"What a fantastic experience. Himalayan Glacier were outstanding. Both our guide and porter served us both well and...

            Show more",5
1307,1307,1307,162740,"From the moment I booked this trip I was impressed.  The Himalayan Glacier Trekking company were i constant contact...

            Show more",5
1308,1308,1308,139221,Taking a Safari Ride by Jeep to see the tigers was one of the most fantastic trip i have ever had. I saw tigers on two Safari out of three. Driver was very nice to handle the car and drove safely,5
1309,1309,1309,139221,Ranthambore was one of the best adventures Safari park. Every arrangments was highly appreciated as it's a great place to see the best of all,5
1310,1310,1310,139221,I had a great adventure in India by taking the Ranthambore national park safari tour. Everything was very good,5
1311,1311,1311,139221,I was a female solo Traveler and booked a tour with this operator. Tour was very good and i enjoyed the Safari rides,5
1312,1312,1312,139221,Ranthambore tiger Safari rid was a best trip in India so far for me.,5
1313,1313,1313,139221,India has a lot of wildlife Safari parks but I have heard a lot about the Ranthambore so i chosed Ranthambore for my safari ride. It was a great and enjoying trip. Loved it and thanks for the amazing trip,5
1314,1314,1314,139221,It was an adventurous trip to the Ranthambore. It got customized one. Driver was always on time and tiger Safari Ride was fantastic,5
1315,1315,1315,139221,Tiger tour to Ranthambore was an outstanding tour. We would probably say a big thanks to the operator for organizing it,4
1316,1316,1316,139221,Fantastic and adventurous tour. Everything went very well and travel agent arrangements was highly recommended,5
1317,1317,1317,139221,It was a very interesting tour and i had a great time in India. Operator was very nice and assisted us all the time,5
1318,1318,1318,142775,I have been recommended this India Golden Triangle Tour by my friend in Canada we booked in five star hotels and paid additional amount we are happy with tourguides,5
1319,1319,1319,142775,I wanted to see Taj Mahal sunrise and it was my desired I found this tour online and booked for me and my friend we got good hotels where had delicious breakfast,5
1320,1320,1320,142775,I have chosen this tour after researching a lot about India my aim was to get best services and reliable hotels for my India Golden Triangle Tour,5
1321,1321,1321,142775,"Thank you so much for your great efforts for making the tour of India memorable Guys please be advised that In India Tipping is expected while doing the tour.

All went perfect!",5
1322,1322,1322,142775,We were not able to seen Taj Mahal in sunrise because of fog in Agra however tour was excellent with professional staff,4
1323,1323,1323,142775,We visited Taj Mahal in sunrise with our professional guide who made this memorable in india we are highly satisfied with company staff.,5
1324,1324,1324,142775,Thank you so much for your hardwork that you put in making tour hassle free and highly impressed,5
1325,1325,1325,142775,We wanted to visit Taj Mahal Sunrise with my guide who has been very knowledgeable and well English spoken person on the tour we were happy with all services be advised that in India tipping is expected by driver and guide,5
1326,1326,1326,142775,"We found this tour online and booked immediately to see Taj Mahal with professional company and staff which matters alot for every traveller and we are happy with all services.

Please be advised that do not expect best view of Taj Mahal in the foggy...

            Show more",5
1327,1327,1327,142775,"We were two women and joined this tour from Washington. One of the best way to cover golden triangle tour with Amazing India Tours we loved driver Deepak who is very kind and soft spoken person.

We liked Taj Mahal visit at the time of sunrise with our...

            Show more",5
1328,1328,1328,166317,Ganga Aarti was very highlight in this tour and did boat ride on Ganges and upgrade my self in five star hotels at reasonable prices we are happy with all services,5
1329,1329,1329,166317,"We were searching tour of India on Google then found tourradar and where we got to see so many tours of India and we found amazing India tours operatora and got connected with Garima who shared so many logistics ideas and information about india how to...

            Show more",5
1330,1330,1330,166317,"¡Qué increíble recorrido por la India y me encantaron todos los lugares de mi sueño que quería ver y gracias ❤️ Tourradar y los increíbles recorridos por la India por seleccionar mis hoteles de cinco estrellas según su elección e impresionado por los...

            Show more",5
1331,1331,1331,166317,What lovely tour of India,5
1332,1332,1332,166317,"We were highly recommended by one of our friends in Newark who has used Amazing India Tours and dealt with Garima. We have researched alot about India destination on our own then I finally contact Garima to advised me best tour for first timer so she...

            Show more",5
1333,1333,1333,166317,"recently hired Amazing India Tours for India for an 8 day tour of Delhi, Agra, Jaipur and Pushkar.
Our group of 4 adults could not have asked for a better trip!
We initially booked everything through Garima, who provided us with excellent service. She...

            Show more",5
1334,1334,1334,166317,"I choose Golden Triangle tours after considering similar priced tours by Intrepid and G Adventures brands I had dealt with in the past. Garima the owner of the company was exceptional in communication, organising changes to our itinerary at my request...

            Show more",5
1335,1335,1335,166317,"Wonderful arrangements and good service provided by team. But weather was very hot in june and people should come from August till May.

Cheers!
Allan Hood, Sydney",3
1336,1336,1336,166317,"Before booking the tour with Amazing India Tours as I had alot of conversation but everything was planned accordingly and enjoyed the culture of India and especially river Ganges and touched my heart, and cremetoriam place was really heart touching....

            Show more",5
1337,1337,1337,166317,"Excellent tour organised by Amazing India Tours we have used this company for our honeymoon trip to India.

Regards,
Garcia",5
1338,1338,1338,184472,Our tour guide was fantastic. He was local and very familiar with the area and had a great knowledge of the city. He was professional and courteous and the tour exceeded our expectations. Thank you!!,5
1339,1339,1339,184472,"Everything was very good and our tour guide was a great guide Amit and his english was amazing, our driver Ravi was professional he picked us on time. We highly recommend Amit and Ravi and this tour to other!! Cheers.",5
1340,1340,1340,184472,"This tour was the perfect option for me because everything was perfect. I spend 2 days in Agra, seeing all the sights that i wanted and my guide Amir was excellent with a great command of English. Thank you so much!",5
1341,1341,1341,184472,"I was really impressed by this Taj Mahal tour. Our tour guide was fantastic, engaging, funny and very informative. The hotel location were fantastic. I highly recommended!!",5
1342,1342,1342,184472,"What a delightful passionate, and extremely knowledgeable tour guide! It was well worth to take this tour. 😀",5
1343,1343,1343,184472,"The best was our tour guide Zahid and he was absolutely amazing! I would give him 10 Stars if this website would let me!! He was extremely knowledgeable, funny, and a great time. I would recommend this tour to anyone having this brilliant tour!!!",5
1344,1344,1344,184472,"Everything was amazing! Our driver made us feel safe during the trip. The tour guide were knowledgeable and helpful. The hotel booked by the company were nice and breakfast was good! My favorite day was the Taj Mahal, Agra fort and lunch afterwards. So...

            Show more",5
1345,1345,1345,184472,"In my opinion tour guide brought the experience to life. The beauty of Taj Mahal became real and we really appreciate his ability to make us understand. He was brilliant, communicative and most knowledgeable and patient. We shared life experience and...

            Show more",5
1346,1346,1346,184472,"Thank you so much to Zahid and his wonderful team for a memorable trip to Agra! It was very comprehensive, so many amazing historical places in so shot a time, insightful, interesting, and fun! Hotel were elegant and comfortable, guide were...

            Show more",5
1347,1347,1347,184472,"Definitely this tour was our money worth, I would like to recommended it 100 percent. Our company was Taj tour trips and I think they did an Excellent job and provided everything they offered. Hotel was amazing. Tour guides are very good and the driver...

            Show more",5
1348,1348,1348,81080,Gets Holiday was amazing and catered to my every need. The tour guides and drivers provided the best service.,5
1349,1349,1349,81080,"Tour with gets holidays was fantastic and one of the best tour i ever made. Thanks to the team of gets holliday - mr deepak,  mrs ritu and specially to the guide mr mahendra and the driver mr pankaj ( piki), who made the tour very special for us. Also...

            Show more",5
1350,1350,1350,81080,"A fantastic holiday with getsholiday in India 
One of the best tour operators I have used.
Everything was planned meticulously and our holiday was better than we had hoped.
I would highly recommend getsholiday to those who are planning to visit India .",5
1351,1351,1351,81080,"The tour was great, GeTS could not do enough for  us. they took care of everything from transportation, to currency exchange.",4
1352,1352,1352,81080,"From start to finish this tour was fantastic. This was my 1st solo trip so I was a little bit nervous on what to expect, but wow, what a wonderful experience India gave me. Bj our driver was the most informative funniest guy you could ever wish to meet....

            Show more",5
1353,1353,1353,81080,"The tour on the paper was great . The reality was not as high as the expectations - partly due to some guides ( not all of them though - kudos for the guides at the Taj Mahal , the fort between Agra and  jadpur , and the one at Goa ).
The others were...

            Show more",4
1354,1354,1354,81080,"We visited India for the first time. Our guides were superb, informative, with lots of local as well as historical information. We would recommend this trip to anyone interested in exploring the cultural side of India as well as indulge in some...

            Show more",5
1355,1355,1355,81080,"Last November my husband and I travelled to India . I was nervous to book on line especially as it was  from South Africa and I knew nothing about the company.We went forward in trust and chose GeTS.
We booked through GeTs Holidays and had the most...

            Show more",5
1356,1356,1356,81080,"We would definitely recommend this tour company.  The tour was customized to our needs and we were very pleased with the quality of 90% of the hotels.  The personal drivers in both the south and north of India were excellent and Suneer in Kerala doubled...

            Show more",5
1357,1357,1357,81080,"“Excellent tour Delhi-Agra-Jaipur-Goa”

I really enjoyed so much. GetsHolidays provided excellent service. Very Professional,good communication in English. The tour guide and drivers are very informative and helpful. All planning executed very well....

            Show more",5
1358,1358,1358,142773,We are happy with all services that we wanted as first time travel to India but india three star hotels does not have good internet services rest everything was awesome,3
1359,1359,1359,142773,"Thank you for providing the best tour guides in each cities as that we wanted from Amazing India Tours as so many company was not able to provide the good hotels.

Thank you for excellent services",5
1360,1360,1360,142773,"After being recommended to this tour by my friend in Australia me and my husband came on this Golden Triangle Tour.

Wonderful services and happy what i paid them",5
1361,1361,1361,142773,"Do always book the tour based on services as being a solo women traveller from Newyork It was quite challenging with whom tour operator i should book.

After enjoying the tour I am happy with this company because services quality",4
1362,1362,1362,142773,"Excellent services provided by Amazing India Tours, Please carry some cash while doing the tour in India",5
1363,1363,1363,142773,Excellent services provided by Amazing India Tours we really appreciate,5
1364,1364,1364,142773,"After so much of reasearch I found this tour on tourradar which suited my budget and I liked all the experience on this India tour but hotel we have choosen three star hotels in india these hotels has limited services option band food also if you want...

            Show more",3
1365,1365,1365,142773,"No Regret and Have a lot of fun!

Wonderful experience of food, culture, and saw some famous Indian monuments with Amazing India Tours we are glat that we had best tour operator of India as being first' time traveller we do not want to destroy the tour...

            Show more",5
1366,1366,1366,142773,"Absolutely wonderful visit of Taj Mahal that we loved most than other buildings we liked chicken curry which is most admirable in indian food.

Thank you so much for arranging our tour of Mumbai.",5
1367,1367,1367,142773,"Best tour of India we had with Amazing India Tours we are very much satisfied wit all services.
Thank you Tourradar, Amazing India Tours Team",5
1368,1368,1368,187351,"Absolutely amazing, great guides and team. Never been treated so well anywhere in the world, just felt like royalty. Would surely use their services again id we're cone back it this side of the world. Only drawback that the food was too spicy for us....

            Show more",5
1369,1369,1369,187351,"Excellent tour and amazing hospitality, loved the guides at each point and the stories that were shared. Drivers were very knowledgeable and knew the destinations really well, kept us entertained all the time. Would surely travel with this company if we...

            Show more",5
1370,1370,1370,187351,"It was a really good trip, and drivers very helpful and knowledgeable of areas.Thank you for great trip to india",5
1371,1371,1371,187351,"I absolutely loved this india golden triangle tour with khajuraho. There was an excellent mix of cultural experience, monument sight seeing, walking and activities like home cooked meal at local's home, visiting off beat rural village which you would...

            Show more",5
1372,1372,1372,187351,"Khajuraho was my dreaming city before heading to India I read alot about its temple and photography me and my husband booked private India tour with Khajuraho.

Best time to travel to India is from August to April where climate gets cool and pleasant....

            Show more",5
1373,1373,1373,187351,Best company and very competitive price and I liked all things of this company car was neat and clean with professional driver Deepak who did great care of me,5
1374,1374,1374,187351,Beautiful sites of India we booked the tour 11 months before heading to India hotels was good and we are happy with our driver Deepak who had tour very much memorable,5
1375,1375,1375,187351,My wife always wanted to see Varanasi and Khajuraho temples then we have decided to travel with Amazing India Tours based on their review and after comparing the tour with facts of hotels and driver which always matters a lot for Australia people,5
1376,1376,1376,187351,Such a long tour and enjoyed train journey with indian people. Got to see country side where so many villages people was busy in farming. Taj Mahal was so awesome in the morning. Jaipur Amber Fort is magnificent.,5
1377,1377,1377,187351,"What a fabulous tour of India with combination of Varanasi, Exotic temples of Khajuraho we are highly impressed with Beautiful india.

It was our first tour of India so we wanted to cover as much as possible this tour is completely best fit for us as...

            Show more",5
1378,1378,1378,185260,"Excellent itinerary, fantastic sights, great job by Avdhesh our tour guide, great selections for food",5
1379,1379,1379,185260,We were highly recommended for this company by friend in Australia we decided to stay in five star hotels then paid additional amount we are very happy with locations of hotels,5
1380,1380,1380,185260,"Amazing scenery, amazing buildings amazing people we loved our first tour of india we are glad with all hotels and especially with local guides.

Highly Recommended",5
1381,1381,1381,185260,"We had a wonderful trip with Amazing India Tours, the tour included all the major sites that we wished to visit. Dedicated personal driver was outstanding.

We are happy what we paid them to get best services",5
1382,1382,1382,185260,"I am very much happy with Amazing India Tours who has been best travel expert for me to India tour. Their driver and tour guide were so professional, knowledgeable, supportive. Highly recommend for first time traveller to India.",5
1383,1383,1383,185260,Best tour of india we had and all services was so comfortable and enjoyed the tour highly impressed,5
