,Destination_link,Review
597,152841,"Traveling as a single woman, I felt totally comfortable and safe. The itinerary was brilliant, the hotels very good, customer service spot on, highly recommend I had a great and amazing experience with this tour. At first, we fear going alone due to...

            Show more"
598,152841,"We are thankful to Ranjith for planning and organizing our Sri Lanka Tour for making the best tour journey. our guide Raja  was very helpful and kind and took us on a very good tour of srilanka. He also gives very informative travel tips about SriLanka....

            Show more"
599,188833,"From start to finish the holiday Lanka tour was amazing! They helped me plan my trip to Sri Lanka via Email .I liked...

            Show more"
600,188833,"This trip has been absolutely brilliant! Our guides Rajith were excellent! And the tour had the right amount of...

            Show more"
601,188833,"Our solo Holidays trip to Srilanka during the first week of jan’24 was a memorable one. Being a solo traveler,...

            Show more"
602,138445,"From start to finish the holiday Lanka tour was amazing! They helped me plan my trip to Sri Lanka via Email .I liked...

            Show more"
603,138445,"This trip has been absolutely brilliant! Our guides Rajith were excellent! And the tour had the right amount of...

            Show more"
604,138445,"Our solo Holidays trip to Srilanka during the first week of jan’24 was a memorable one. Being a solo traveler,...

            Show more"
605,232565,"It was a really amazing tour. We traveled last minute to Sri Lanka and as we just decided what we will do upon our...

            Show more"
606,168662,"From start to finish the holiday Lanka tour was amazing! They helped me plan my trip to Sri Lanka via Email .I liked...

            Show more"
607,168662,"This trip has been absolutely brilliant! Our guides Rajith were excellent! And the tour had the right amount of...

            Show more"
608,168662,"Our solo Holidays trip to Srilanka during the first week of jan’24 was a memorable one. Being a solo traveler,...

            Show more"
609,150329,"From start to finish the holiday Lanka tour was amazing! They helped me plan my trip to Sri Lanka via Email .I liked...

            Show more"
610,150329,"This trip has been absolutely brilliant! Our guides Rajith were excellent! And the tour had the right amount of...

            Show more"
611,150329,"Our solo Holidays trip to Srilanka during the first week of jan’24 was a memorable one. Being a solo traveler,...

            Show more"
612,158228,"From start to finish the holiday Lanka tour was amazing! They helped me plan my trip to Sri Lanka via Email .I liked...

            Show more"
613,158228,"This trip has been absolutely brilliant! Our guides Rajith were excellent! And the tour had the right amount of...

            Show more"
614,158228,"Our solo Holidays trip to Srilanka during the first week of jan’24 was a memorable one. Being a solo traveler,...

            Show more"
615,215624,"Actually your was very good hitting all the highlights of Sri Lanka .. some places I would have liked to stay longer...

            Show more"
616,215624,Many places to explore within just one week.
617,181998,"Wild life Tour
My husband and I used this company for our tailor made tour of Sri Lanka, in January 2019, with our Chauffer guide Ranjith. We had a wonderful time, with absolutely nothing to find fault with. We’d have no reservations in recommending...

            Show more"
618,33343,"It was a great trip! My son and I enjoyed it a lot. There is a lot of driving but the bus was very comfortable. Our tour guide, Nalaka, was great....attentive to our needs and wishes. Overall a very nice experience."
619,33343,"Another great holiday from Exodus. A bit less full on than the other trips we have done (Egypt and India) which was good and Sri Lanka is well worth visiting for the scenery, people and food!What was the most inspirational moment of your trip?Watching...

            Show more"
620,33343,"Amazing time and great holiday for kids and families.What was the most inspirational moment of your trip?Climbing Sigiriya rock
Watching blue whales at MirissaWhat did you think of your group leader?She was really nice and considerate. Always smiling...

            Show more"
621,33343,"Sri Lanka is surely underrated as a tourist destination. The whole Sri Lankan experience was a lot better than any other destination I have been to (and I have been travelling regularly for many many years). The food, people, the setting, every changing...

            Show more"
622,33343,"The holiday was beyond amazing!  Sri Lanka is diverse, beautiful and with people who are so happy to show you their country of which they are very proud.What was the most inspirational moment of your trip?So much to be inspired by; bathing elephants,...

            Show more"
623,33343,"We have just returned from a fantastic holiday with our 13 year son. Sri Lanka was far better than I expected, the country was beautiful, the locals were always smiling and very friendly. This is an excellent holiday for both the children and adults,...

            Show more"
624,33343,"We have just come back from the best holiday we have ever had. Travelling with our two boys aged 8 and 5 with Exodus has been an amazing experience. We feel this is largely due to our tour leader Suresh Bandara. His passion for his country and job made...

            Show more"
625,33343,"Something for everyone! This is a great holiday if you want to explore as much of the island as possible. I felt like I got a really good feel for Sri Lanka, as we travelled to so many parts, from the busy cities, to the cool highlands and the beautiful...

            Show more"
626,33343,"Something for everyone! This is a great holiday if you want to explore as much of the island as possible. I felt like I got a really good feel for Sri Lanka, as we travelled to so many parts, from the busy cities, to the cool highlands and the beautiful...

            Show more"
627,33343,"A fantastic introduction to a wonderful country.  Our host, Sujee, couldn't do enough for us.  My daughter and I have returned home recounting so many wonderful experiences to our family and friends.What was the most inspirational moment of your trip?In...

            Show more"
628,108233,"It was a really amazing tour. We traveled last minute to Sri Lanka and as we just decided what we will do upon our...

            Show more"
629,239100,It was great to explore Sri Lankan heritage!
630,106724,"It was a really amazing tour. We traveled last minute to Sri Lanka and as we just decided what we will do upon our...

            Show more"
631,134495,"Mr Chamara was our driver and tried to make sure our trip was rich and varied whist keeping us safe and comfortable. We saw all the highlights from the cool Highlands to the sweltering beaches, complete with gorgeous wildlife, fascinating culture and...

            Show more"
632,134495,"Tour was great, felt like I covered a lot of Sri Lanka and my driver was a really friendly, helpful and accommodating."
633,134495,"I booked a 10 day tour with Show Lanka and it completely surpassed my expectacions. The guide / driver, Malin, was fantastic, flexible and very knowlegable. The food was amazing and all the activities were planned perfectly!

Would very much recommend...

            Show more"
634,134495,"We had the best time in Sri Lanka which was all thanks to ShowLanka tour company and our excellent driver Manjula - who was an amazing representative for the company and the country of Sri Lanka. We were able to visit some incredible places and we...

            Show more"
635,134495,"Our tour guide Raja Thomas was friendly and available to solve any problem. Even when there were some issues he did everything was possible.This train ticket issue was not solved by station master. Raja tried everything. My friend and I understand that...

            Show more"
636,134495,Sri lanka is a beautiful country. Many interesting historical and cultural sites.
637,134495,"It was an amazing tour, excellent guide show me the most interesting places with so much patience and taking care of me!! I would recommend it a lot ❤️"
638,134495,"My package included a fluent in English and experienced guide and that was not the case.
It was a bit frustrating not being able to communicate effectively, however the guide and the company made the effort to solve issues and make the situation...

            Show more"
639,134495,"Some of the accommodation/ breakfasts were better than others so was a bit hit and miss. However the driver/guide that I had could not have been more welcoming, friendly and helpful. He made the experience/tour the best it possibly could be so would...

            Show more"
640,134495,"An incredible experience!
Thanks to MrJanaka and Gayan for everything. The communication, planning and the tour itself was superb. The trip of a lifetime!"
641,191866,Fghhghjhbbjjjbjjbbjjjn
642,191866,"Very quite and clean hotel. The staff were friendly and helpful. Delicious food and daily breakfast . The trips to different islands and activities like sharks diving and stingrays watching were awesome... and swimming with the dolphins. The location...

            Show more"
643,191866,"I was amazing experience of travelling with tourradar . We always wanted to visit Sri Lanka and Paylesstoursindia was our choice due to a varied itinerary with the rest at the end. For me the best were the Greenery, sunlight, lakes & good...

            Show more"
644,191866,"2 years ago we bought a tour to India and later on we decided to go to Sri Lanka with Paylesstoursindia. We are truly satisfied with their organisation and attentive team.We both had a great time doing sightseeing of the island and trying food there, we...

            Show more"
645,191866,"Everything was awesome!!! The itinerary, the tour escort, the hotels, food and of course Sri Lanka itself. I rate this tour really high and will recommend everyone who wants to go to this beautiful place."
646,191866,"Sri Lanka - A lot like India, but still different!
So, It was our honeymoon.  Due to the coronavirus outbreak, we could not go to many destinations this year. So, I came up with Sri Lanka as the place to go.

I must say, the cities are extremely...

            Show more"
647,191866,"Kate

Sri Lanka is out of this world! I had a great time there and thanks to the driver provided by Paylesstoursindia was able to see all the most exciting places in Sri Lanka. Accommodation was really good in all the places, all the hotels are neat...

            Show more"
648,191866,"One of the best holidays in Asia was definitely holidays in Sri Lanka. Paylesstoursindia made all the tour arrangments and provided us with a brilliant driver and a tour escort. We had decent accommodation and tried delicious food. We also saw amazing...

            Show more"
649,240999,"It was a really amazing tour. We traveled last minute to Sri Lanka and as we just decided what we will do upon our...

            Show more"
650,158227,"From start to finish the holiday Lanka tour was amazing! They helped me plan my trip to Sri Lanka via Email .I liked...

            Show more"
651,158227,"This trip has been absolutely brilliant! Our guides Rajith were excellent! And the tour had the right amount of...

            Show more"
652,158227,"Our solo Holidays trip to Srilanka during the first week of jan’24 was a memorable one. Being a solo traveler,...

            Show more"
653,165084,"From start to finish the holiday Lanka tour was amazing! They helped me plan my trip to Sri Lanka via Email .I liked...

            Show more"
654,165084,"This trip has been absolutely brilliant! Our guides Rajith were excellent! And the tour had the right amount of...

            Show more"
655,165084,"Our solo Holidays trip to Srilanka during the first week of jan’24 was a memorable one. Being a solo traveler,...

            Show more"
656,150248,"Ich habe diese Gruppentour gebucht, da ich alleine gereist bin. Leider gab es scheinbar nicht genügend Buchungen,...

            Show more"
657,150248,"Reise war sehr gut organisiert!
Vorschlag Eintrittspreise während der Tour,:als Alternative, bei der Buchung...

            Show more"
658,150248,"I arrived in Sri Lanka expecting to go around with a small group, but as it turned out, I ended up doing a solo tour with my chauffeur, Nalin, because 3 other people had postponed due to illness.  This experience was absolutely amazing!!! Nalin was like...

            Show more"
659,150248,"Perfect itinerary, accommodation places well chosen, driver_guide Camilas very knowledgeable and a safe driver. 
We  were very happy with the tour and happy to have visited this beautiful country. Highly recommended tour operator."
660,150248,"Absolutely amazing tour! I would recommend to anyone. As a solo traveller with a disability Camilus my driver/guide took the utmost care with me and my experience. He took so much pride in making sure I was safe and comfortable the entire trip. The tour...

            Show more"
661,150248,"We spent two weeks in Sri Lanka and loved everything we saw and experienced. It is an amazing country that offers so much in a small area; history, culture, wildlife and beautiful scenery. The food is excellent and the people are kind and welcoming....

            Show more"
662,231971,"Fabulous tour.  Excellent value.  Ritsu was our guide and he was the best.  In addition to seeing all the important...

            Show more"
663,115769,It would be great if the company provided advance attraction ticket purchase.
664,164929,"From start to finish the holiday Lanka tour was amazing! They helped me plan my trip to Sri Lanka via Email .I liked...

            Show more"
665,164929,"This trip has been absolutely brilliant! Our guides Rajith were excellent! And the tour had the right amount of...

            Show more"
666,164929,"Our solo Holidays trip to Srilanka during the first week of jan’24 was a memorable one. Being a solo traveler,...

            Show more"
667,159358,"I would like to thank our guide Chandana for making our trip to Sri Lanka so brilliant. He was friendly, funny and always happy, even after a whole week with me and my family! We visited so many amazing places and Chandana was very knowledgeable about...

            Show more"
668,141301,"From start to finish the holiday Lanka tour was amazing! They helped me plan my trip to Sri Lanka via Email .I liked...

            Show more"
669,141301,"This trip has been absolutely brilliant! Our guides Rajith were excellent! And the tour had the right amount of...

            Show more"
670,141301,"Our solo Holidays trip to Srilanka during the first week of jan’24 was a memorable one. Being a solo traveler,...

            Show more"
671,156017,"Our Showlanka tour has been nothing but brilliant and we have enjoyed every location, every trek and every waterfall visited! Our tour guide and driver Manju was really lovely and very knowledgable and always tried to ensure we were having a great time....

            Show more"
672,134905,"The tour has been really fantastic. Both Janaka and Chamara as our tour guides warm and welcoming. 
All the Best guys..."
673,134905,"Not all our accommodation had A/C as promise, but our guide was brilliant and exceeded our expectations"
674,134905,We were a bit sad to see that not all of our reservations had AC which we were promised from the beginning. Our guide on the other hand was great! v’Very informative and good at fulfilling our wishes along the route.
675,134905,"Showlanka Tours are Having excellent service. We had a wonderful vacation in Sri lanka . The service provided is excellent and Value for money.
Definitely 5 star rating and will Recommend. Kudos to Mr.Janaka and team."
676,140965,"Super fun and memorable. Very good for first timers in Sri Lanka. 
Good fitness level is required.
Keep in mind I come from dubai and I am a very picky person when it comes to customer support so when I say they achieved it all, I mean it! Kudos to your...

            Show more"
677,163368,What I love about this tour was I enjoyed just as the way I exactly expected. The itinerary was perfectly followed.
678,171719,Good organization - had a nice tour with a friendly guide!
679,171719,"Our chief complaint is regarding the 1st hotel we stayed at Palm Garden Village in Anuradhapura. The hotel was...

            Show more"
680,171719,"We have been blown away by Sri Lanka. The tour was a fabulous mix of history and nature. Our tour guide, Hermal was...

            Show more"
681,169750,"Excellent tour! From start to finish, everything was great. Dhanuka from Hellow Travel Sri Lanka was just an angel to deal with, such a friendly person. He explained to me every single details of this tour once my booking was confirmed. 

My tour...

            Show more"
682,169750,Amazing 5* experience
683,155649,"We had an amazing experience with Hello Travels for our family.  They were very accommodating and flexible as we had to be with two toddlers. I had contacted several companies before deciding which one to pick and their responsiveness helped me decide...

            Show more"
684,142045,"Super fun and memorable. Very good for first timers in Sri Lanka. 
Good fitness level is required.
Keep in mind I...

            Show more"
685,142045,"Excellent introduction to the beautiful country made extra special by our tour guide, Mr Dinesh. He went the extra...

            Show more"
686,142045,"Amazing, great service from the day we booked :)
We got to experience a lot more than we thought, i would recommend...

            Show more"
687,170898,"Sri Holidays provided us a driver who just dropped us at the tour site where we were left to explore the buildings/Hotels at our own pace.  Except Sigiriya Fortress and Temple of Tooth Relic where Sri Holidays provided paid tour guide. Lunuganga...

            Show more"
688,109552,Well organised and flexible
689,109552,"Excelent tour! The idea of a homestay tour is genius! Totally affordable, we got a chance to experience ""real Sri...

            Show more"
690,109552,"Interesting place, but some of the infrastructure needs modernising. Of course this is not something the tour can...

            Show more"
691,181468,Well organized  everything was done they offered. The driver Aron was very keen and helpfull.
692,141131,"Super fun and memorable. Very good for first timers in Sri Lanka. 
Good fitness level is required.
Keep in mind I...

            Show more"
693,141131,"Excellent introduction to the beautiful country made extra special by our tour guide, Mr Dinesh. He went the extra...

            Show more"
694,141131,"Amazing, great service from the day we booked :)
We got to experience a lot more than we thought, i would recommend...

            Show more"
695,140969,"Super fun and memorable. Very good for first timers in Sri Lanka. 
Good fitness level is required.
Keep in mind I...

            Show more"
696,140969,"Excellent introduction to the beautiful country made extra special by our tour guide, Mr Dinesh. He went the extra...

            Show more"
697,140969,"Amazing, great service from the day we booked :)
We got to experience a lot more than we thought, i would recommend...

            Show more"
698,152798,"Super fun and memorable. Very good for first timers in Sri Lanka. 
Good fitness level is required.
Keep in mind I...

            Show more"
699,152798,"Excellent introduction to the beautiful country made extra special by our tour guide, Mr Dinesh. He went the extra...

            Show more"
700,152798,"Amazing, great service from the day we booked :)
We got to experience a lot more than we thought, i would recommend...

            Show more"
701,142623,"Super fun and memorable. Very good for first timers in Sri Lanka. 
Good fitness level is required.
Keep in mind I...

            Show more"
702,142623,"Excellent introduction to the beautiful country made extra special by our tour guide, Mr Dinesh. He went the extra...

            Show more"
703,142623,"Amazing, great service from the day we booked :)
We got to experience a lot more than we thought, i would recommend...

            Show more"
704,150936,"Super fun and memorable. Very good for first timers in Sri Lanka. 
Good fitness level is required.
Keep in mind I...

            Show more"
705,150936,"Excellent introduction to the beautiful country made extra special by our tour guide, Mr Dinesh. He went the extra...

            Show more"
706,150936,"Amazing, great service from the day we booked :)
We got to experience a lot more than we thought, i would recommend...

            Show more"
707,172149,Good organization - had a nice tour with a friendly guide!
708,172149,"Our chief complaint is regarding the 1st hotel we stayed at Palm Garden Village in Anuradhapura. The hotel was...

            Show more"
709,172149,"We have been blown away by Sri Lanka. The tour was a fabulous mix of history and nature. Our tour guide, Hermal was...

            Show more"
710,180153,"The experience was amazing.  They worked with me for a personal experience and made things so simple.  Educated and...

            Show more"
711,180153,"Excellent hotels and locations.  Agate Travel was very responsible.  We did have two credit cards stolen and used —...

            Show more"
712,180153,"A really good tour! The team were so helpful organising extra days after the tour for us to explore on our own and...

            Show more"
713,223849,"My girlfriend and I used Lanka safe tours for our 2 week trip and I was so happy with their service. I communicated...

            Show more"
714,223849,"fantastic tour around sri lanka. uor driver kumara was amazing. he was very professional and treated us like his...

            Show more"
715,223849,"I had a tour with Dinesh. He had the tour meticulously planned but was still open and accommodating to any changes we...

            Show more"
716,171531,"We just finished our tour with Serendib Roots & I can't speak highly enough of all their services given to us. Just contact them & they will customise a tour just for you. Everything is done for you. Sihan our tour advisor, was fantastic, he contacted...

            Show more"
717,171531,Our tour was customised. Sihan our travel advisor did an excellent job planning our trip. He understood what sort of a holiday we were looking at and helped us plan it. He kept in touch with us throughout the trip. Overall a wonderful experience
718,213936,"I have a great moment during my private tour 8 days and 7 nights in Sri Lanka with BH Lanka Tour. They also arrange...

            Show more"
719,213936,"We hat an amazing rund trip in Sri Lanka! Great mix of culture, fauna, history and action (specially water activities...

            Show more"
720,213936,"Very satisfied with BH Lanka they are the operator of the tour, had a great tour, 5 stars. 
Verry dissatisfied with...

            Show more"
721,133959,"The best travel experience ever,Everything was superb from the beginning to end. But it wouldn’t have been this good  without our incredible tour leader Mahesh. He made this tour went from great to epic! Definitely would recommend it to anyone wanting...

            Show more"
722,172143,Good organization - had a nice tour with a friendly guide!
723,172143,"Our chief complaint is regarding the 1st hotel we stayed at Palm Garden Village in Anuradhapura. The hotel was...

            Show more"
724,172143,"We have been blown away by Sri Lanka. The tour was a fabulous mix of history and nature. Our tour guide, Hermal was...

            Show more"
725,140502,"Highly recommend, i loved it!"
726,142616,"Super fun and memorable. Very good for first timers in Sri Lanka. 
Good fitness level is required.
Keep in mind I...

            Show more"
727,142616,"Excellent introduction to the beautiful country made extra special by our tour guide, Mr Dinesh. He went the extra...

            Show more"
728,142616,"Amazing, great service from the day we booked :)
We got to experience a lot more than we thought, i would recommend...

            Show more"
729,150898,"Super fun and memorable. Very good for first timers in Sri Lanka. 
Good fitness level is required.
Keep in mind I...

            Show more"
730,150898,"Excellent introduction to the beautiful country made extra special by our tour guide, Mr Dinesh. He went the extra...

            Show more"
731,150898,"Amazing, great service from the day we booked :)
We got to experience a lot more than we thought, i would recommend...

            Show more"
732,155656,"Very good service and hospitality. We did not face any issues during the entire tour.
All the arrangements were made as discussed.

Very cooperative were Mr Roshan and Mr Dhanuka. Will definitely recommend to all who visit srilanka"
733,155656,"We trusted Hellow Travel for making a memorable honeymoon, and they deserved it in every word!"
734,169894,"I would highly recommend this tour! It is a fantastic and easy way to see srilanka, Kandy and nuwareliya, with an amazing visit to rural Village of Knuckles area too, as the tour includes a trip to heelloya Kandy  village. Our guide, Ranjith was...

            Show more"
735,219663,"My girlfriend and I used Lanka safe tours for our 2 week trip and I was so happy with their service. I communicated...

            Show more"
736,219663,"fantastic tour around sri lanka. uor driver kumara was amazing. he was very professional and treated us like his...

            Show more"
737,219663,"I had a tour with Dinesh. He had the tour meticulously planned but was still open and accommodating to any changes we...

            Show more"
738,240073,"Fabulous tour.  Excellent value.  Ritsu was our guide and he was the best.  In addition to seeing all the important...

            Show more"
739,150925,"Super fun and memorable. Very good for first timers in Sri Lanka. 
Good fitness level is required.
Keep in mind I...

            Show more"
740,150925,"Excellent introduction to the beautiful country made extra special by our tour guide, Mr Dinesh. He went the extra...

            Show more"
741,150925,"Amazing, great service from the day we booked :)
We got to experience a lot more than we thought, i would recommend...

            Show more"
742,152775,"Super fun and memorable. Very good for first timers in Sri Lanka. 
Good fitness level is required.
Keep in mind I...

            Show more"
743,152775,"Excellent introduction to the beautiful country made extra special by our tour guide, Mr Dinesh. He went the extra...

            Show more"
744,152775,"Amazing, great service from the day we booked :)
We got to experience a lot more than we thought, i would recommend...

            Show more"
745,153264,"Super fun and memorable. Very good for first timers in Sri Lanka. 
Good fitness level is required.
Keep in mind I...

            Show more"
746,153264,"Excellent introduction to the beautiful country made extra special by our tour guide, Mr Dinesh. He went the extra...

            Show more"
747,153264,"Amazing, great service from the day we booked :)
We got to experience a lot more than we thought, i would recommend...

            Show more"
748,177411,"My girlfriend and I used Lanka safe tours for our 2 week trip and I was so happy with their service. I communicated...

            Show more"
749,177411,"fantastic tour around sri lanka. uor driver kumara was amazing. he was very professional and treated us like his...

            Show more"
750,177411,"I had a tour with Dinesh. He had the tour meticulously planned but was still open and accommodating to any changes we...

            Show more"
751,200825,"Fabulous tour.  Excellent value.  Ritsu was our guide and he was the best.  In addition to seeing all the important...

            Show more"
752,189334,"We booked with Yala safari. Our Guide & Driver Chandana  never  forget his Name remember it . Picked us up punctually and we were one of the first on yala gate for entry due to skillful riding. I am super pleased with our guide. We saw leopard 4 times...

            Show more"
753,189334,Safari of a lifetime. Highly recommend yala safari. We saw so much in the time we were there.
754,189334,"This one must be the best Tour company  stelaranholidays Highly  recommendation . Specially Thanks our tour guide Chandana  
We chose this based on the reviews and they were spot on. We had Kumara as a wild life jeep driver he was wonderful. We saw 02...

            Show more"
755,189334,Great Service I highly recommend
756,189334,"We saw many wild animals including a family of elephants which were the highlight of the trip! 
Jostling to the top of the line and fast to get to the animals first."
757,197633,"Everything was fantastic, the people the place and above all the experience. The program is well structured, leaving...

            Show more"
758,197633,"Highly recommend if you are looking to travel, get immersed in a new culture, or meet great people and experience in...

            Show more"
759,197633,"This is an amazing once-in-a-lifetime experience! I only signed up for 2 weeks since I was unsure of what to expect...

            Show more"
760,233320,"Hi had a great solo tour in Sri Lanka. It was a 5 night, six day tour to most of the top sites in central Sri Lanka...

            Show more"
761,233320,"A wonderful tour around southern Sri Lanka, Thasa was a great guide. Elephant orphanage the highlight. There is a lot...

            Show more"
762,153122,"Super fun and memorable. Very good for first timers in Sri Lanka. 
Good fitness level is required.
Keep in mind I...

            Show more"
763,153122,"Excellent introduction to the beautiful country made extra special by our tour guide, Mr Dinesh. He went the extra...

            Show more"
764,153122,"Amazing, great service from the day we booked :)
We got to experience a lot more than we thought, i would recommend...

            Show more"
765,153242,"Super fun and memorable. Very good for first timers in Sri Lanka. 
Good fitness level is required.
Keep in mind I...

            Show more"
766,153242,"Excellent introduction to the beautiful country made extra special by our tour guide, Mr Dinesh. He went the extra...

            Show more"
767,153242,"Amazing, great service from the day we booked :)
We got to experience a lot more than we thought, i would recommend...

            Show more"
768,172154,"The trip was a fantastic experience to explore the Pearl of the Indian Ocean. Our guide, Danuka, met us at the...

            Show more"
769,172154,"We had the most amazing time with Beauty Lanka Travels, and it all started with our guide, Malintha. He was so...

            Show more"
770,172154,"Incredible tour, visited so many amazing places in such a short time. Was so lucky to have the incredible Amal with...

            Show more"
771,140973,"Super fun and memorable. Very good for first timers in Sri Lanka. 
Good fitness level is required.
Keep in mind I...

            Show more"
772,140973,"Excellent introduction to the beautiful country made extra special by our tour guide, Mr Dinesh. He went the extra...

            Show more"
773,140973,"Amazing, great service from the day we booked :)
We got to experience a lot more than we thought, i would recommend...

            Show more"
774,142315,"Super fun and memorable. Very good for first timers in Sri Lanka. 
Good fitness level is required.
Keep in mind I...

            Show more"
775,142315,"Excellent introduction to the beautiful country made extra special by our tour guide, Mr Dinesh. He went the extra...

            Show more"
776,142315,"Amazing, great service from the day we booked :)
We got to experience a lot more than we thought, i would recommend...

            Show more"
777,142566,"Super fun and memorable. Very good for first timers in Sri Lanka. 
Good fitness level is required.
Keep in mind I...

            Show more"
778,142566,"Excellent introduction to the beautiful country made extra special by our tour guide, Mr Dinesh. He went the extra...

            Show more"
779,142566,"Amazing, great service from the day we booked :)
We got to experience a lot more than we thought, i would recommend...

            Show more"
780,207326,"The experience was amazing.  They worked with me for a personal experience and made things so simple.  Educated and...

            Show more"
781,207326,"Excellent hotels and locations.  Agate Travel was very responsible.  We did have two credit cards stolen and used —...

            Show more"
782,207326,"A really good tour! The team were so helpful organising extra days after the tour for us to explore on our own and...

            Show more"
783,233084,"Hi had a great solo tour in Sri Lanka. It was a 5 night, six day tour to most of the top sites in central Sri Lanka...

            Show more"
784,233084,"A wonderful tour around southern Sri Lanka, Thasa was a great guide. Elephant orphanage the highlight. There is a lot...

            Show more"
785,130720,"It was a really amazing tour. We traveled last minute to Sri Lanka and as we just decided what we will do upon our...

            Show more"
786,150918,"Super fun and memorable. Very good for first timers in Sri Lanka. 
Good fitness level is required.
Keep in mind I...

            Show more"
787,150918,"Excellent introduction to the beautiful country made extra special by our tour guide, Mr Dinesh. He went the extra...

            Show more"
788,150918,"Amazing, great service from the day we booked :)
We got to experience a lot more than we thought, i would recommend...

            Show more"
789,152784,"Super fun and memorable. Very good for first timers in Sri Lanka. 
Good fitness level is required.
Keep in mind I...

            Show more"
790,152784,"Excellent introduction to the beautiful country made extra special by our tour guide, Mr Dinesh. He went the extra...

            Show more"
791,152784,"Amazing, great service from the day we booked :)
We got to experience a lot more than we thought, i would recommend...

            Show more"
792,140968,"Super fun and memorable. Very good for first timers in Sri Lanka. 
Good fitness level is required.
Keep in mind I...

            Show more"
793,140968,"Excellent introduction to the beautiful country made extra special by our tour guide, Mr Dinesh. He went the extra...

            Show more"
794,140968,"Amazing, great service from the day we booked :)
We got to experience a lot more than we thought, i would recommend...

            Show more"
795,140977,"Super fun and memorable. Very good for first timers in Sri Lanka. 
Good fitness level is required.
Keep in mind I...

            Show more"
796,140977,"Excellent introduction to the beautiful country made extra special by our tour guide, Mr Dinesh. He went the extra...

            Show more"
797,140977,"Amazing, great service from the day we booked :)
We got to experience a lot more than we thought, i would recommend...

            Show more"
798,148025,"Super fun and memorable. Very good for first timers in Sri Lanka. 
Good fitness level is required.
Keep in mind I...

            Show more"
799,148025,"Excellent introduction to the beautiful country made extra special by our tour guide, Mr Dinesh. He went the extra...

            Show more"
800,148025,"Amazing, great service from the day we booked :)
We got to experience a lot more than we thought, i would recommend...

            Show more"
801,171847,Good organization - had a nice tour with a friendly guide!
802,171847,"Our chief complaint is regarding the 1st hotel we stayed at Palm Garden Village in Anuradhapura. The hotel was...

            Show more"
803,171847,"We have been blown away by Sri Lanka. The tour was a fabulous mix of history and nature. Our tour guide, Hermal was...

            Show more"
804,172138,Good organization - had a nice tour with a friendly guide!
805,172138,"Our chief complaint is regarding the 1st hotel we stayed at Palm Garden Village in Anuradhapura. The hotel was...

            Show more"
806,172138,"We have been blown away by Sri Lanka. The tour was a fabulous mix of history and nature. Our tour guide, Hermal was...

            Show more"
807,188834,"Good place to see turtles. I was mostly happy when I could send a turtle to the sea . It was an Awesome Experience visit Madu river safari  great experience  Moonstone mine also after  we will enter the  Galle It is the famous lighthouse of Galle fort...

            Show more"
808,170892,Good organization - had a nice tour with a friendly guide!
809,170892,"Our chief complaint is regarding the 1st hotel we stayed at Palm Garden Village in Anuradhapura. The hotel was...

            Show more"
810,170892,"We have been blown away by Sri Lanka. The tour was a fabulous mix of history and nature. Our tour guide, Hermal was...

            Show more"
811,197720,"Everything was fantastic, the people the place and above all the experience. The program is well structured, leaving...

            Show more"
812,197720,"Highly recommend if you are looking to travel, get immersed in a new culture, or meet great people and experience in...

            Show more"
813,197720,"This is an amazing once-in-a-lifetime experience! I only signed up for 2 weeks since I was unsure of what to expect...

            Show more"
814,233186,"Hi had a great solo tour in Sri Lanka. It was a 5 night, six day tour to most of the top sites in central Sri Lanka...

            Show more"
815,233186,"A wonderful tour around southern Sri Lanka, Thasa was a great guide. Elephant orphanage the highlight. There is a lot...

            Show more"
816,188879,"There is beautiful countryside to be seen, and I'd have been more than happy to have spent another night there. I loved going inside and get a feel of the plantation. All this while I had only seen in movies and pics. The Chandana was amazing. After...

            Show more"
817,188879,"Sri Lanka number one cold place of NuwaraEliya very beautiful and have many mounts and river .hot tea is good farms worldwide .cite name of little England given the name Britain government In Sri Lanka one of the best place for relaxing with cool...

            Show more"
818,142288,"Super fun and memorable. Very good for first timers in Sri Lanka. 
Good fitness level is required.
Keep in mind I...

            Show more"
819,142288,"Excellent introduction to the beautiful country made extra special by our tour guide, Mr Dinesh. He went the extra...

            Show more"
820,142288,"Amazing, great service from the day we booked :)
We got to experience a lot more than we thought, i would recommend...

            Show more"
821,207254,"The experience was amazing.  They worked with me for a personal experience and made things so simple.  Educated and...

            Show more"
822,207254,"Excellent hotels and locations.  Agate Travel was very responsible.  We did have two credit cards stolen and used —...

            Show more"
823,207254,"A really good tour! The team were so helpful organising extra days after the tour for us to explore on our own and...

            Show more"
824,207302,"The experience was amazing.  They worked with me for a personal experience and made things so simple.  Educated and...

            Show more"
825,207302,"Excellent hotels and locations.  Agate Travel was very responsible.  We did have two credit cards stolen and used —...

            Show more"
826,207302,"A really good tour! The team were so helpful organising extra days after the tour for us to explore on our own and...

            Show more"
827,152806,"Super fun and memorable. Very good for first timers in Sri Lanka. 
Good fitness level is required.
Keep in mind I...

            Show more"
828,152806,"Excellent introduction to the beautiful country made extra special by our tour guide, Mr Dinesh. He went the extra...

            Show more"
829,152806,"Amazing, great service from the day we booked :)
We got to experience a lot more than we thought, i would recommend...

            Show more"
