,index,Unnamed: 0,Destination_link,Review,Sentiment Score
471,472,472,117870,Outstanding tour of Alaska in every way. Highly recommend!,5
472,473,473,117870,A great tour and excellent land content with diversity in things to see and do,5
473,474,474,52245,Would’ve loved it to have been longer! An extra night in each main city would’ve been great for extra activities,3
474,475,475,52245,tour took us exactly where we wanted to go with someone else doing the organising!,5
475,476,476,83734,"Our tour guide Chris was extremely knowledgeable and informative. Randy our bus driver went above and beyond. We had near perfect weather, accomodations were excellent.
Highly recommend this tour.",5
476,477,477,83734,"I liked the bus tour. Our guide was very knowledgeable and the tour was not rushed. Most our hotels were conveniently located rather than on the outskirts. I sistered this tour with a Cosmos tour. 
Globus used to offer a New Mexico tour, but I can't...

            Show more",4
477,478,478,100013,"The trip was wonderful. The itinerary was excellent and there was a good balance between structured tours and free time. Our tour guide and driver were professional, personable and helpful.",5
478,479,479,100013,"The tour was well put together, the tour guide was excellent, the quality of the accommodation differed at each destination.  The Clarion in Nashville was average but clean but the breakfast was not good especially the fact that we were given paper...

            Show more",3
479,480,480,100013,"Accommodation was great.The optional tours were well worth visiting.  Lots of music.  Loved the coach driver D-Henry,  he was just great and very protective of his passengers.  Guide Scott was good as well.  Got a very good insight into the music scene....

            Show more",4
480,481,481,100013,Good trip! Great venue! Lots to do. Well looked after. Disappointed in Nashville quality inn. Staff not helpful and hotel very tired and could be cleaned better,3
481,482,482,220589,"Had a wonderful time - a lot of hiking, seeing the sites in Alaska and viewing the Northern Lights.",5
482,483,483,220589,"The tour was amazing, great and tour guides:).",5
483,484,484,220589,"The itinerary, hikes and activities were great. The best feature of the hotel in Seattle was 
location. The quality...

            Show more",4
484,485,485,204659,"Had a wonderful time - a lot of hiking, seeing the sites in Alaska and viewing the Northern Lights.",5
485,486,486,204659,"The tour was amazing, great and tour guides:).",5
486,487,487,204659,"The itinerary, hikes and activities were great. The best feature of the hotel in Seattle was 
location. The quality...

            Show more",4
487,488,488,204646,"Had a wonderful time - a lot of hiking, seeing the sites in Alaska and viewing the Northern Lights.",5
488,489,489,204646,"The tour was amazing, great and tour guides:).",5
489,490,490,204646,"The itinerary, hikes and activities were great. The best feature of the hotel in Seattle was 
location. The quality...

            Show more",4
490,491,491,90271,"Appreciated the tour director and driver .
Schedule was good as well as accommodations.  I especially liked that we were able to attend dinner and program by native Navajos and that we got to talk with them.  It would have been great to have even more...

            Show more",4
491,492,492,90271,Well planned and executed.,5
492,493,493,90271,Did everything we wanted,5
493,494,494,90271,"We had a wonderful time.  Don't expect five star hotels as this was, for the most part, in the accommodations in the National Parks. Richard Nieto, our driver was great! The tour was well planned out and made the maximum use of the time.  Beautiful...

            Show more",5
494,495,495,198301,"Amazing and awe inspiring. Lots of ""wow"" moments",5
495,496,496,198301,"Well-planned and delivered on time as promised! John provided excellent commentary along the drive to each...

            Show more",5
496,497,497,198301,"We had an amazing experience on our trip!! We took our 16 year old son on the 3 Day Zion, Bryce and Grand Canyon tour...

            Show more",5
497,498,498,51741,"Our tour guide Chris was extremely knowledgeable and informative. Randy our bus driver went above and beyond. We had near perfect weather, accomodations were excellent.
Highly recommend this tour.",5
498,499,499,51741,"I liked the bus tour. Our guide was very knowledgeable and the tour was not rushed. Most our hotels were conveniently located rather than on the outskirts. I sistered this tour with a Cosmos tour. 
Globus used to offer a New Mexico tour, but I can't...

            Show more",4
499,500,500,206854,"Had a wonderful time - a lot of hiking, seeing the sites in Alaska and viewing the Northern Lights.",5
500,501,501,206854,"The tour was amazing, great and tour guides:).",5
501,502,502,206854,"The itinerary, hikes and activities were great. The best feature of the hotel in Seattle was 
location. The quality...

            Show more",4
502,503,503,204645,"Had a wonderful time - a lot of hiking, seeing the sites in Alaska and viewing the Northern Lights.",5
503,504,504,204645,"The tour was amazing, great and tour guides:).",5
504,505,505,204645,"The itinerary, hikes and activities were great. The best feature of the hotel in Seattle was 
location. The quality...

            Show more",4
505,506,506,237267,"Had a wonderful time - a lot of hiking, seeing the sites in Alaska and viewing the Northern Lights.",5
506,507,507,237267,"The tour was amazing, great and tour guides:).",5
507,508,508,237267,"The itinerary, hikes and activities were great. The best feature of the hotel in Seattle was 
location. The quality...

            Show more",4
508,509,509,204262,"Had a wonderful time - a lot of hiking, seeing the sites in Alaska and viewing the Northern Lights.",5
509,510,510,204262,"The tour was amazing, great and tour guides:).",5
510,511,511,204262,"The itinerary, hikes and activities were great. The best feature of the hotel in Seattle was 
location. The quality...

            Show more",4
511,512,512,204785,"Had a wonderful time - a lot of hiking, seeing the sites in Alaska and viewing the Northern Lights.",5
512,513,513,204785,"The tour was amazing, great and tour guides:).",5
513,514,514,204785,"The itinerary, hikes and activities were great. The best feature of the hotel in Seattle was 
location. The quality...

            Show more",4
514,515,515,205231,"Had a wonderful time - a lot of hiking, seeing the sites in Alaska and viewing the Northern Lights.",5
515,516,516,205231,"The tour was amazing, great and tour guides:).",5
516,517,517,205231,"The itinerary, hikes and activities were great. The best feature of the hotel in Seattle was 
location. The quality...

            Show more",4
517,518,518,231226,"Had a wonderful time - a lot of hiking, seeing the sites in Alaska and viewing the Northern Lights.",5
518,519,519,231226,"The tour was amazing, great and tour guides:).",5
519,520,520,231226,"The itinerary, hikes and activities were great. The best feature of the hotel in Seattle was 
location. The quality...

            Show more",4
520,521,521,223219,"It was great!!
Travis Hanks is the best!!!!",5
521,522,522,223219,"Overall good, excellent guide, some details need to be improved mainly on the city tours offered that should better and longer",4
522,523,523,223219,Overall an excellent tour.  They should include a city tour in each stop which we did on our own.   Two of the places/things we did were a waste of time and we could have put that time to better use.,4
523,524,524,223900,"I had the greatest hiking trip of my life.

Floyd was the best guide anyone could possibly ask for.

He showed and...

            Show more",5
524,525,525,223900,"It was great!!
Travis Hanks is the best!!!!",5
525,526,526,223900,"This was a great tour, I highly recommend",5
526,527,527,231223,"Had a wonderful time - a lot of hiking, seeing the sites in Alaska and viewing the Northern Lights.",5
527,528,528,231223,"The tour was amazing, great and tour guides:).",5
528,529,529,231223,"The itinerary, hikes and activities were great. The best feature of the hotel in Seattle was 
location. The quality...

            Show more",4
529,530,530,176283,"The trip of a lifetime! I had been looking forward to this adventure for so long, and it&#39;s didn&#39;t disappoint. I returned home with tired legs and a full heart.",5
530,531,531,39783,"Positive: Value
Great tour, very well organized. Plenty of time to hike and enjoy nature at your own pace. Very recommended !",5
531,532,532,39783,"Joe, our guide, was enthusiastic and well versed in the area's history and lore. Travel was easy between Las Vegas and the parks. Views were spectacular. Well worth it!",5
532,533,533,39783,"Our 2 day tour to Bryce and Zion Canyons surpassed our expectations. Our guide Joel was both knowledgeable and considerate. The sights were breathtaking. On the afternoon at Bryce Canyon we did the 3 mile hike from Sunset Point to Sunrise Point which...

            Show more",5
533,534,534,39783,"A group of us have traveled to Las Vegas for the last 6 years and are always looking to find interesting ways of seeing this wonderful area. We have a wide range of ages and a member of the group who makes the perfect travel researcher. 
Looking for a...

            Show more",5
534,535,535,39783,"""My 8 friends and I booked a 2 day tour of Bryce and Zion National parks with Rachel in July. It was wonderful! We had so much fun the two days flew by. Before the tour, Rachel had been very helpful about giving us tips and answering the many questions...

            Show more",5
535,536,536,39783,"The trip was excellent. From the moment we were picked up until we arrive back at our hotel, we had an absolutely fun filled adventure. Rachel, our guide, was friendly and knowledgable. Thank you for a wonderful trip.",5
536,537,537,39783,"We were a group of 7 women ranging in age from 55-70 who decided to have an adventure while visiting Las Vegas. What an adventure we had! From the outset the tour company was most accommodating, customizing the tour to our needs. They designed a 2-day...

            Show more",5
537,538,538,39783,"Our two day tour of Bryce Canyon and Zion park was everything we had looked forward to.
Our guide Vern Wilson was extremely knowledgable and very friendly and easy to get along with.
Vern gave us ample time at every stop and was very patient with us...

            Show more",5
538,539,539,205996,Sehr gut organisierte Reise. Kleine Gruppe ( 5 Reisende ) und eine tolle Reiseleiterin (Michaela),5
539,540,540,198350,"Amazing and awe inspiring. Lots of ""wow"" moments",5
540,541,541,198350,"Well-planned and delivered on time as promised! John provided excellent commentary along the drive to each...

            Show more",5
541,542,542,198350,"We had an amazing experience on our trip!! We took our 16 year old son on the 3 Day Zion, Bryce and Grand Canyon tour...

            Show more",5
542,543,543,217935,"Amazing and awe inspiring. Lots of ""wow"" moments",5
543,544,544,217935,"Well-planned and delivered on time as promised! John provided excellent commentary along the drive to each...

            Show more",5
544,545,545,217935,"We had an amazing experience on our trip!! We took our 16 year old son on the 3 Day Zion, Bryce and Grand Canyon tour...

            Show more",5
545,546,546,198305,"Thank you Chelsea
A++++ Death Valley to Yosemite to San Francisco Tour seeing all the sights, hiking and just being so well taken care of by our AWESOME TOUR GUIDE Chelsea!!! I would highly recommend and really be ready for a lifetime experience of...

            Show more",5
546,547,547,198305,"The trip was made excellent because of our guide, Chelsea. She took us to unknown spots, was patient, flexible, and a pleasure to be around.  The only thing I would take issue with is the lodging at Yellowstone. I understand we are in a dead zone, but...

            Show more",4
547,548,548,198305,"Private Tour the way to go!!!!!!
Marie made it so simple for us she had everything planed out we did as much as we wanted to do, she is amazing!",5
548,549,549,215815,"I had the greatest hiking trip of my life.

Floyd was the best guide anyone could possibly ask for.

He showed and...

            Show more",5
549,550,550,215815,"It was great!!
Travis Hanks is the best!!!!",5
550,551,551,215815,"This was a great tour, I highly recommend",5
551,552,552,223160,"I had the greatest hiking trip of my life.

Floyd was the best guide anyone could possibly ask for.

He showed and...

            Show more",5
552,553,553,223160,"It was great!!
Travis Hanks is the best!!!!",5
553,554,554,223160,"This was a great tour, I highly recommend",5
554,555,555,222842,"I had the greatest hiking trip of my life.

Floyd was the best guide anyone could possibly ask for.

He showed and...

            Show more",5
555,556,556,222842,"It was great!!
Travis Hanks is the best!!!!",5
556,557,557,222842,"This was a great tour, I highly recommend",5
557,558,558,33896,"So much fun, every day was better than the next day!",5
558,559,559,33896,"Great experience. Great guide who had to endure driving in wild winter conditions. Despite the weather's impact on trip, it was a breathtaking experience and highly recommend it. Antelope Canyon was life changing. Only thing that slightly disappointed...

            Show more",4
559,560,560,33896,"Beautiful tour, breathtaking views. The accommodations were very nice; ample and cozy rooms. The guide Adrian was impeccable; even with some bad weather he found the way to show us everything that we were expecting to see, and was always ready to make...

            Show more",5
560,561,561,33896,"It was excellent fun, and of course the beauty of the landscapes is par none.
Chloe, our guide, was very knowledgeable and always tried to get us to all the highlights of the itinerary even when the weather gods were not cooperating. And she is an...

            Show more",4
561,562,562,33896,Joel our tourist guide was awesome !,5
562,563,563,33896,It was a great trip even though the weather was not what we expected. Adriann is a very experienced guide and driver.,4
563,564,564,33896,The tour was efficiently planned and I had an memorable experience,5
564,565,565,33896,"Adriann was an exceptional guide. I can’t rate him or this tour highly enough. You can see some of the most beautiful parts of the southwest and have a confident and knowledgeable driver. I toured as a solo female and felt safe the entire tour. I’d...

            Show more",5
565,566,566,33896,We had a great time and our guide was very knowledgeable.,5
566,567,567,33896,"Our 3 day tour included; Grand Canyon; Route 66;
Monument Valley; Horseshoe Bend; Antelope Canyon; and  Zion National Park!!! I could have not asked for more from Bindlestiff Tours! Joe was a great, and helpful man!",5
567,568,568,213264,"I had the greatest hiking trip of my life.

Floyd was the best guide anyone could possibly ask for.

He showed and...

            Show more",5
568,569,569,213264,"It was great!!
Travis Hanks is the best!!!!",5
569,570,570,213264,"This was a great tour, I highly recommend",5
570,571,571,116592,"For a 14 day trip this just flew by.  Our guide, Craig, was funny and extremely knowledgeable about the area. He kept everything well organized and on track. The places we visited were amazingly beautiful and have me already planning places I want to...

            Show more",5
571,572,572,116592,Overall trip was nice. Lots of free time to explore yourself. Very relaxing kind of trips. Lots of optional tours for us to choose from. The tour guide was knowledgable and friendly. We had a reliable and skillful driver.,4
572,573,573,116592,Tour good but the prepaid airport transfer was over charge USD 20 is too much.,3
573,574,574,116592,The trip from start to finish was excellent. I enjoyed every minute and would highly recommended the trip.,5
574,575,575,116592,NJ is very nice traveling place in us,5
575,576,576,116592,"I picked the Golden West Adventure tour and it was simply amazing. We stayed in great hotels and hostels, the other people on board (over 40 people!) were all fun to cope with. Besides the price of the tour, you have to be prepared to spend additional...

            Show more",5
576,577,577,116592,"Best California tour! We loved everything about starting from our comfortable bus, to our tour guide, tours taken, places and time of stay as well as the accommodations. Best of all, we were a terrific group of people. Highly recommend it.",5
577,578,578,234932,"I had the greatest hiking trip of my life.

Floyd was the best guide anyone could possibly ask for.

He showed and...

            Show more",5
578,579,579,234932,"It was great!!
Travis Hanks is the best!!!!",5
579,580,580,234932,"This was a great tour, I highly recommend",5
580,581,581,215630,"I had the greatest hiking trip of my life.

Floyd was the best guide anyone could possibly ask for.

He showed and...

            Show more",5
581,582,582,215630,"It was great!!
Travis Hanks is the best!!!!",5
582,583,583,215630,"This was a great tour, I highly recommend",5
583,584,584,81270,"I had the greatest hiking trip of my life.

Floyd was the best guide anyone could possibly ask for.

He showed and...

            Show more",5
584,585,585,81270,"It was great!!
Travis Hanks is the best!!!!",5
585,586,586,81270,"This was a great tour, I highly recommend",5
586,587,587,221836,"I want to preface this review by saying we are not ""Tour People"" and generally prefer to do our own planning. We thought we'd give this one a try. The good parts: The Alaska tour took us to some places I would not have thought about, such as a visit to...

            Show more",3
587,588,588,221836,"For only having 8 days to try to highlight such a massive, incredible state this tour was amazing!  It really gives a great glimpse into the majesty of Alaska and the awesome local people who live here. There were a couple of bumps as the state is...

            Show more",5
588,589,589,224075,"It was amazing and I?m actually gutted that I just did only 4 days with the group. Would have done longer if I could. It was a really great time, the group, the trip and Sydney made my overall US experience truly unforgettable",2
589,590,590,224069,Hawaii was beautiful. The tour was great but heavy scheduled and always early in the morning. We saw and learned alot but not very relaxing.,4
590,591,591,224069,michael was the best guide. always there for us kept the tour moving always had commentary on the location we were at pointing out thing that we did not have time for (to give suggestions on our free time).,5
591,592,592,224069,Tour was canceled one month prior. Because of covid but Hawaii is wide open. No refund offered. We were able to book our own vacation but many of the excursions were sold out. Very disappointed in TourRadar.  will never use again,1
592,593,593,224069,"Our tour of the Canadian Rockies was outstanding. Our tour director, Ben Hutchinson, was first class and engaging throughout our two week tour.",5
593,594,594,224069,Ben Hutchison is a valuable member of your team . I would do what you can to keep him around for a long time. He added greatly to our overall experience.,5
594,595,595,224069,"This is a great tour for an overall overview of the three Hawaiian islands visited.  Keeps you busy though so not for those looking for full days of pool or surf time.  Great transportation, accommodations, and included meals.",4
595,596,596,224069,"I was traveling alone and two days before my trip was to begin, I hurt my foot, I had it xrayed and was told it wasn't broken, I still think it was and it still bothers me at times. The tour guide and others in my group took excellent care of me. My...

            Show more",5
596,597,597,230937,Great! Did not disappoint!😊,5
597,598,598,230937,". Jason and Nicole did a great Job. I enjoyed the trip. But the Corona situation had an impact on serve s, they need to do some changes.   It was inevitable due to the circumstance. Thank you",4
598,599,599,230937,"Packed with  historical, cultural and ethnic information.   Experienced,  courteous staff.   Nice setting on time and places.",4
599,600,600,230937,Great trip great fun,5
600,601,601,230937,"It was a wonderful week with Jason Cohen and the rest of the passengers.  Jason was a fount of information - so very interesting.  GREAT guide.

Perhaps for future trips, you should include the fact that in the Utah area it is COLD - and suggest people...

            Show more",4
601,602,602,230937,"This was my very first Insight Vacations journey, and I was impressed from the start. The beauty of the iconic American Canyonlands is breathtaking, and this dream journey visits The Grand Canyon, Monument National Park, Bryce Canyon and Zion. We stayed...

            Show more",5
602,603,603,230937,Great tour and excellent guide.,5
603,604,604,230937,This was an awesome trip!  Our Guide Linda Essenbrug went above and beyond in every instance.,5
604,605,605,230937,"At the end of September I took the tour ""Enchanting  canyonlands"" from Scottsdale, Arizona with Insight Vacations. The accomodation was always seminal and as a single, because I opted to share, I had my own room. The friendly guide was full of...

            Show more",4
605,606,606,230937,"Tour was fantastic! The accommodations were excellent and the meals were superb. Just get on the roomy coach and enjoy the beautiful scenery. The tour director (Jason) was very professional, accommodating and informative. He went out of his way to give...

            Show more",5
606,607,607,214279,"Overall our family had a great experience 
The tour guides were nice and helpful , our second tour guide Gratyana was...

            Show more",4
607,608,608,214911,"Overall our family had a great experience 
The tour guides were nice and helpful , our second tour guide Gratyana was...

            Show more",4
608,609,609,178142,Great tour encompassing almost 1200 miles over 10 days seeing incredible sites.,5
609,610,610,178142,Very poor communication!!,1
610,611,611,178142,"Everything was well organized.  The tour director, bus driver, and wellness person kept everything running smoothly.  All where very helpful and friendly.",5
611,612,612,178142,Very well spoken & informed. All 3 made our trip exceptional.,5
612,613,613,178142,Great trip thank you.,5
613,614,614,93167,"Hotels were totally to an unacceptable standard. Understaffed - dirty and lack of facilities.
Locations poor, no where to eat or drink near by. Stopped at supermarkets to buy food for the evenings. This tour should have been advertised as self...

            Show more",1
614,615,615,93167,Thoroughly enjoyed the tour,5
615,616,616,93167,"My eyes feasted with fall colors.
Most hotels were good but some could be better. Wished a little bit more time on some of the stops.",3
616,617,617,93167,"Tour director did not give us insight of the areas we visited. The hotels are not well located for us to just walk and look for restaurants to have dinner. One hotel was even under repair. The driver was very helpful with our luggage’s. He was an...

            Show more",2
617,618,618,93167,"I personally enjoyed it from the beginning to the end. Well organized, all  places to visit were chosen thoughtfully. Our guide, Scott, was simply the very right person for the tour, polite and entertaining. There is one comment though I’d like to...

            Show more",4
618,619,619,93167,"It was poorly organized. A lot of back tracking. Poor planning for meals. Having to stop at grocery stores for supper a few times. Stay at the Killington ski resort in construction was terrible. As a project manager I can tell you there were code...

            Show more",2
619,620,620,93167,"I would like to say it was great, but the “resorts” could have been nicer. One was being remodeled, and should not have been used.  Would have liked more history and explanations of sites we were seeing. A GPS on the tv screens would have been helpful...

            Show more",3
620,621,621,93167,We had a wonderful experience and satisfied of the  overall outcome.,5
621,622,622,93167,"The tour experiences, excellent work by tour director Pam and most of the hotels were wonderful. Having grown up in the east, now living in the west, I loved seeing the autumn leaves and delightful small towns. Overall, this tour was a bit too strenuous...

            Show more",3
622,623,623,93167,Loved all the places and Scott and Patrick the driver were excellent.  Would definitely do again.,5
623,624,624,133329,"This tour surpassed all my expectations of North America, and showed me the real gems of Western USA.  Both guides were of a high calibre, one older leader Jeff Jennings who was extremely knowledgeable, and Rebecca who added the excitement of youth....

            Show more",5
624,625,625,214300,"Overall our family had a great experience 
The tour guides were nice and helpful , our second tour guide Gratyana was...

            Show more",4
625,626,626,167544,Very good! We loves the itinerary and the tour guides (Carlo and Moses).,5
626,627,627,167544,Good planning and accommodation,4
627,628,628,167544,Great tour guides. Breakfasts were good except at Niagra Falls,4
628,629,629,167544,"First two days were fantastic with your guide being excellent.
Next two days there were an equal split of English speaking guests and Italian speaking guest and the NEW guide spent most of the time speaking to the non English guest",2
629,630,630,167544,"American Gateway four days is not enough time to visit three cities, otherwise everything else was good.",3
630,631,631,167544,Excellent  tour. Great guides. Interesting sites,5
631,632,632,214910,"Overall our family had a great experience 
The tour guides were nice and helpful , our second tour guide Gratyana was...

            Show more",4
632,633,633,82365,"Fantastic group of people !
Sophia was very knowledgeable about all the places we visited.
Learned a lot, saw a lot and had a great time.",5
633,634,634,82365,"Very uncomfortable bus -  seats were too small with no leg room.  I ended up with severe knee pain from not being able to stretch out my legs.

Kids were out-of-control and noisy.  My travel companion was knocked down by a running boy.

Bathrooms in...

            Show more",1
634,635,635,82365,"I enjoyed the tour and only wish that the weather was better, but that was the chance we took.",4
635,636,636,82362,"Fantastic group of people !
Sophia was very knowledgeable about all the places we visited.
Learned a lot, saw a lot and had a great time.",5
636,637,637,82362,"Very uncomfortable bus -  seats were too small with no leg room.  I ended up with severe knee pain from not being able to stretch out my legs.

Kids were out-of-control and noisy.  My travel companion was knocked down by a running boy.

Bathrooms in...

            Show more",1
637,638,638,82362,"I enjoyed the tour and only wish that the weather was better, but that was the chance we took.",4
638,639,639,216920,"Had a wonderful time - a lot of hiking, seeing the sites in Alaska and viewing the Northern Lights.",5
639,640,640,216920,"The tour was amazing, great and tour guides:).",5
640,641,641,216920,"The itinerary, hikes and activities were great. The best feature of the hotel in Seattle was 
location. The quality...

            Show more",4
641,642,642,215629,"I had the greatest hiking trip of my life.

Floyd was the best guide anyone could possibly ask for.

He showed and...

            Show more",5
642,643,643,215629,"It was great!!
Travis Hanks is the best!!!!",5
643,644,644,215629,"This was a great tour, I highly recommend",5
644,645,645,206028,This tour exceeded all of my expectations. Our tour guide went above and beyond in every way to ensure that we had the best experience possible. I will definitely be booking with G Adventures again.,5
645,646,646,206028,"Stepping out of your comfort zone with people who not only will challenge you to take on the adventure, but will become your friends. Get ready to explore, and to say ""yes"" to every opportunity.",5
646,647,647,206028,Very fun but the supply list needs a lot of updating. Aloe should be it&#39;s own bullet along with sunscreen. Rain gear as opposed to just an umbrella.,4
647,648,648,206028,Loved meeting new people around similar ages from all over the world. This is a must do for young people and it was nice having someone else do the planning. Very budget friendly!,5
648,649,649,92354,"The San Francisco/Yosemite tour was awesome. It exceeded my expectations. Our guide Dorit was really good  and the itinerary was balanced covering all major spots with decent breaks in between. I highly recommend this trip to anyone who is looking for a...

            Show more",5
649,650,650,92354,"Our tour guide, Dorit was excellent!",5
650,651,651,92354,"The tour was good, my personal preference would have been to spend more time in San Francisco, doing the iconic things like a trolley car ride and an Alcatraz tour, rather than the random stops along the way. Our tour guide was great - however, right at...

            Show more",3
651,652,652,218965,Best vacation ever! Loved not planning any of the details. We just showed up. Our tour guide Andrew was the best. He really made the sightseeing interesting.  Definitely recommend this tour!,5
652,653,653,223196,"I had the greatest hiking trip of my life.

Floyd was the best guide anyone could possibly ask for.

He showed and...

            Show more",5
653,654,654,223196,"It was great!!
Travis Hanks is the best!!!!",5
654,655,655,223196,"This was a great tour, I highly recommend",5
655,656,656,227088,"Tour Guide wasn’t a wealth of information about history of sites. He seemed more interested in his hikes rather we were capable of doing them or not. Most of us were misled by the itinerary. Mostly Sr Citizens on tour could not make the hikes. Wouldn’t...

            Show more",2
656,657,657,237587,"Everything went well and almost perfect with the exception of the selection of the hotel .Even if I have to pay a...

            Show more",4
657,658,658,237587,"Arctic adventures were very good. They have very helpful and knowledgeable staff. 
The only thing I would change is...

            Show more",4
658,659,659,237587,"Our guide Winfred gave us an awesome service during all the experience.
Hot tea, coffee and cookies when We were...

            Show more",5
659,660,660,51897,"Lovely time. Lovely people.  Accommodations in Boston and Falmouth disappointingly old and shabby.  Loved the destinations but would like more structured schedule. More add on opportunities would be desirable.  Our guide was very green and lacked...

            Show more",3
660,661,661,51897,"Great trip!! The Red Jacket Resort was perfect… Hilary, our tour guide, was very knowledgeable and helpful.  Would definitely recommend this trip.",5
661,662,662,51897,Excellent - it was a great trip,5
662,663,663,51897,""".................,.............",1
663,664,664,51897,Whale watching was awesome.  Most hotels extremely nice.  Room at Sheraton had very tiny bathroom,4
664,665,665,51897,The tour guide and coach driver were both great.  The Sheraton in Boston could use some updating.  The Viking Hotel in Newport was beautiful but our bathroom was tiny.  We would have enjoyed time at the beach but the itinerary was too jam packed,3
665,666,666,51897,We had a wonderful experience on our tour.   It was the right amount of sightseeing with the group and some on our own.  We enjoyed learning more and seeing a part of the USA that we had not been to before.,5
666,667,667,208336,"This review will be titled “making the best of it”.  I do have to say this is was out first tour vacation so we didn’t know what to expect and perhaps the fine print reads that the operator can change the itinerary at any time but that pretty much sums...

            Show more",4
667,668,668,208336,"Our intrepid guide, Joseph, was phenomenal.  He was knowledgeable about the sites we visited, the environment and was very safety minded and accommodating.  

The Zion ranch was good except the kitchen did not have all their advertised food options....

            Show more",4
668,669,669,208336,The parks were absolutely beautiful and they packed a lot in for just 4 days. Our guide was awesome and everything went flawlessly!,5
669,670,670,208336,"An absolutely incredible, picturesque trip, and our second experience with Intrepid. We explored Zion National Park, Bryce Canyon, Monument Valley, and the amazing Peek-a-Boo Slot Canyon. Our amazing tour leader Kriss Urban was a book of knowledge and a...

            Show more",5
670,671,671,218944,"The tour itself was excellent. We had issues with Insight before the tour. They would not respond to our inquiries regarding the closure of Yellowstone due to flooding. We did not want to go on tour if Yellowstone was taken off the itinerary. Nothing...

            Show more",3
671,672,672,218944,I am very disappointed with the handling of my booking and their communication,2
672,673,673,218944,"Well worth it, excellent in all areas, great guides and driver, very happy",5
673,674,674,218944,We had a wonderful time .,5
674,675,675,218944,Too rushed in some places,2
675,676,676,218944,It was a great tour. Very organized and full of beautiful things to see and great things to do,5
676,677,677,218944,Best trip ever!  Worth every cent that it cost.  Totally over the top!,5
677,678,678,218944,Excellent all around.  Lane & Sheri were fantastic!  Great group of people to travel with.,5
678,679,679,165004,"Citypass was late coming through until I chased it and hotel had an issue with the single supplement so tried to charge me again for a room trying to make me refund with Contiki. Spoiled the start of my trip so had to chase Contiki when I just had...

            Show more",2
679,680,680,182386,"Overall our family had a great experience 
The tour guides were nice and helpful , our second tour guide Gratyana was...

            Show more",4
680,681,681,51523,"Our Tour guide, Wayne, was fantastic! He went above and beyond; to make sure we were comfortable on the bus and on the tours! He also got us as close as he could when there were animal sightings!
   Lane, our driver, was also an excellent driver; and he...

            Show more",5
681,682,682,51523,"Extremely upset had to deal with bus driver who did not wear mask while driving.  Tour guide inconsistent with his mask, pulled his mask down when he spoke, ate at included meal restaurants with table closely put together including one restaurant super...

            Show more",1
682,683,683,51523,"We loved everything except the boat tour out of Seward. The seas were way too rough to go out. It was the final tour of the year on that boat. It should of been cancelled and refunded in full. We received $50 each back because the tour was shortened...

            Show more",1
683,684,684,221977,"This trip was a great time!! I made new friends that I hope to have for a lifetime!  Only a few minor issues here and there, but overall this was a great trip and I would book again!",4
684,685,685,221977,Was well organized and very friendly people!!,5
685,686,686,201587,Extremely bad communication between agency and Empire vacation team. And because of that I missed the bus and also not being able to go to Canada side.,1
686,687,687,201587,"Good and well informed guides, even with heavy non-English accents, and much consideration for tourists' needs.",4
687,688,688,214278,"Overall our family had a great experience 
The tour guides were nice and helpful , our second tour guide Gratyana was...

            Show more",4
688,689,689,214303,"Overall our family had a great experience 
The tour guides were nice and helpful , our second tour guide Gratyana was...

            Show more",4
689,690,690,203538,"Bamba Travel was the only tour operator which responded and agreed to help me plan my tour in Hawaii. Although I...

            Show more",4
690,691,691,203538,"Great tour!!
Our guide, Eduardo, was extraordinary with his knowledge and passion. He was also very entertaining....

            Show more",5
691,692,692,52222,The trip met and exceeded our expectations.,5
692,693,693,52222,This tour gave us lots of free time to explore and relax. Organization of travel was good and hotels used were nice and  in good locations. It would have been nice to have a couple meals as a group included.,4
693,694,694,52222,Lisa was great! We will definitely recommend her and hope to be able to travel with here again in the future!,5
694,695,695,52222,Nice trip overall. Lisa was great and very helpful thank you so much! Wish we could have stayed longer in Maui...:(,4
695,696,696,52222,This tour was amazing!,5
696,697,697,161853,"Most of sandwiche meals was eaten outside in 97 temp and flys. Accommodations mostly were average without A/C. Director communication was bellow average, driver should not be eating while driving. I traveled with this company twice before, this was the...

            Show more",2
697,698,698,161853,"Food service was compromised the entire trip due to limited available services due to COVID. lAll accommodations' were very good except for initial night in Las Vegas, terrible hotel. Overall my experience was good not excellent.",2
698,699,699,161853,"My wife and I went on a Trafalgar tour in California, where, if things went somewhat worse, I might have died.  During the tour, I had to go to an emergency facility to have surgery, and two days later had to go to an emergency facility again.  Both...

            Show more",4
699,700,700,223631,"I had the greatest hiking trip of my life.

Floyd was the best guide anyone could possibly ask for.

He showed and...

            Show more",5
700,701,701,223631,"It was great!!
Travis Hanks is the best!!!!",5
701,702,702,223631,"This was a great tour, I highly recommend",5
702,703,703,113757,"I wish I could give this company a better rating but in all consciousness and honesty to future travelers I cannot. The problem begins with the pre-tour communication as to what is included and which hotels you will be staying at. We had to arrive a day...

            Show more",1
703,704,704,199949,Best vacation ever! Loved not planning any of the details. We just showed up. Our tour guide Andrew was the best. He really made the sightseeing interesting.  Definitely recommend this tour!,5
704,705,705,82615,A great experience except for grocery store junkets and fastfood lunches,4
705,706,706,82615,The route was awesome; the tour guide was top-notch; and the driver was excellent. I have no complaints at all.,5
