,Destination_link,Review
465,167756,Excellent tour  the tour guides Roberto and Shushanka were Amazing
466,117870,"The Tour of Alaska was filled with beauty and adventure. We cannot imagine a better way to see this beautiful area. Our Guide was fantastic, and our driver was just as great!"
467,117870,"Enjoyed the tour but was very disappointed at the lack of excursions offer during our free time. Globus prides itself on a variety of excursions so there are many choices for all types of personalities. This is my first tour ever that the excursions...

            Show more"
468,117870,"Everything was excellent,  except food choices i would rate okay. No selection and sub par food otherwise great!!!"
469,117870,"The tour was fantastic.  Alaska is big, and there was a lot of driving required.  However, the tour included stops and videos to help pass the time. Great mix of activities."
470,117870,The tour itself was fabulous.  Tour guide and driver were both awesome and the sights were majestic.  The food however the first few days was lacking.
471,117870,"This Alaska tour is better than I expected, I enjoyed very much..."
472,117870,Outstanding tour of Alaska in every way. Highly recommend!
473,117870,A great tour and excellent land content with diversity in things to see and do
474,52245,Would’ve loved it to have been longer! An extra night in each main city would’ve been great for extra activities
475,52245,tour took us exactly where we wanted to go with someone else doing the organising!
476,83734,"Our tour guide Chris was extremely knowledgeable and informative. Randy our bus driver went above and beyond. We had near perfect weather, accomodations were excellent.
Highly recommend this tour."
477,83734,"I liked the bus tour. Our guide was very knowledgeable and the tour was not rushed. Most our hotels were conveniently located rather than on the outskirts. I sistered this tour with a Cosmos tour. 
Globus used to offer a New Mexico tour, but I can't...

            Show more"
478,100013,"The trip was wonderful. The itinerary was excellent and there was a good balance between structured tours and free time. Our tour guide and driver were professional, personable and helpful."
479,100013,"The tour was well put together, the tour guide was excellent, the quality of the accommodation differed at each destination.  The Clarion in Nashville was average but clean but the breakfast was not good especially the fact that we were given paper...

            Show more"
480,100013,"Accommodation was great.The optional tours were well worth visiting.  Lots of music.  Loved the coach driver D-Henry,  he was just great and very protective of his passengers.  Guide Scott was good as well.  Got a very good insight into the music scene....

            Show more"
481,100013,Good trip! Great venue! Lots to do. Well looked after. Disappointed in Nashville quality inn. Staff not helpful and hotel very tired and could be cleaned better
482,220589,"Had a wonderful time - a lot of hiking, seeing the sites in Alaska and viewing the Northern Lights."
483,220589,"The tour was amazing, great and tour guides:)."
484,220589,"The itinerary, hikes and activities were great. The best feature of the hotel in Seattle was 
location. The quality...

            Show more"
485,204659,"Had a wonderful time - a lot of hiking, seeing the sites in Alaska and viewing the Northern Lights."
486,204659,"The tour was amazing, great and tour guides:)."
487,204659,"The itinerary, hikes and activities were great. The best feature of the hotel in Seattle was 
location. The quality...

            Show more"
488,204646,"Had a wonderful time - a lot of hiking, seeing the sites in Alaska and viewing the Northern Lights."
489,204646,"The tour was amazing, great and tour guides:)."
490,204646,"The itinerary, hikes and activities were great. The best feature of the hotel in Seattle was 
location. The quality...

            Show more"
491,90271,"Appreciated the tour director and driver .
Schedule was good as well as accommodations.  I especially liked that we were able to attend dinner and program by native Navajos and that we got to talk with them.  It would have been great to have even more...

            Show more"
492,90271,Well planned and executed.
493,90271,Did everything we wanted
494,90271,"We had a wonderful time.  Don't expect five star hotels as this was, for the most part, in the accommodations in the National Parks. Richard Nieto, our driver was great! The tour was well planned out and made the maximum use of the time.  Beautiful...

            Show more"
495,198301,"Amazing and awe inspiring. Lots of ""wow"" moments"
496,198301,"Well-planned and delivered on time as promised! John provided excellent commentary along the drive to each...

            Show more"
497,198301,"We had an amazing experience on our trip!! We took our 16 year old son on the 3 Day Zion, Bryce and Grand Canyon tour...

            Show more"
498,51741,"Our tour guide Chris was extremely knowledgeable and informative. Randy our bus driver went above and beyond. We had near perfect weather, accomodations were excellent.
Highly recommend this tour."
499,51741,"I liked the bus tour. Our guide was very knowledgeable and the tour was not rushed. Most our hotels were conveniently located rather than on the outskirts. I sistered this tour with a Cosmos tour. 
Globus used to offer a New Mexico tour, but I can't...

            Show more"
500,206854,"Had a wonderful time - a lot of hiking, seeing the sites in Alaska and viewing the Northern Lights."
501,206854,"The tour was amazing, great and tour guides:)."
502,206854,"The itinerary, hikes and activities were great. The best feature of the hotel in Seattle was 
location. The quality...

            Show more"
503,204645,"Had a wonderful time - a lot of hiking, seeing the sites in Alaska and viewing the Northern Lights."
504,204645,"The tour was amazing, great and tour guides:)."
505,204645,"The itinerary, hikes and activities were great. The best feature of the hotel in Seattle was 
location. The quality...

            Show more"
506,237267,"Had a wonderful time - a lot of hiking, seeing the sites in Alaska and viewing the Northern Lights."
507,237267,"The tour was amazing, great and tour guides:)."
508,237267,"The itinerary, hikes and activities were great. The best feature of the hotel in Seattle was 
location. The quality...

            Show more"
509,204262,"Had a wonderful time - a lot of hiking, seeing the sites in Alaska and viewing the Northern Lights."
510,204262,"The tour was amazing, great and tour guides:)."
511,204262,"The itinerary, hikes and activities were great. The best feature of the hotel in Seattle was 
location. The quality...

            Show more"
512,204785,"Had a wonderful time - a lot of hiking, seeing the sites in Alaska and viewing the Northern Lights."
513,204785,"The tour was amazing, great and tour guides:)."
514,204785,"The itinerary, hikes and activities were great. The best feature of the hotel in Seattle was 
location. The quality...

            Show more"
515,205231,"Had a wonderful time - a lot of hiking, seeing the sites in Alaska and viewing the Northern Lights."
516,205231,"The tour was amazing, great and tour guides:)."
517,205231,"The itinerary, hikes and activities were great. The best feature of the hotel in Seattle was 
location. The quality...

            Show more"
518,231226,"Had a wonderful time - a lot of hiking, seeing the sites in Alaska and viewing the Northern Lights."
519,231226,"The tour was amazing, great and tour guides:)."
520,231226,"The itinerary, hikes and activities were great. The best feature of the hotel in Seattle was 
location. The quality...

            Show more"
521,223219,"It was great!!
Travis Hanks is the best!!!!"
522,223219,"Overall good, excellent guide, some details need to be improved mainly on the city tours offered that should better and longer"
523,223219,Overall an excellent tour.  They should include a city tour in each stop which we did on our own.   Two of the places/things we did were a waste of time and we could have put that time to better use.
524,223900,"I had the greatest hiking trip of my life.

Floyd was the best guide anyone could possibly ask for.

He showed and...

            Show more"
525,223900,"It was great!!
Travis Hanks is the best!!!!"
526,223900,"This was a great tour, I highly recommend"
527,231223,"Had a wonderful time - a lot of hiking, seeing the sites in Alaska and viewing the Northern Lights."
528,231223,"The tour was amazing, great and tour guides:)."
529,231223,"The itinerary, hikes and activities were great. The best feature of the hotel in Seattle was 
location. The quality...

            Show more"
530,176283,"The trip of a lifetime! I had been looking forward to this adventure for so long, and it&#39;s didn&#39;t disappoint. I returned home with tired legs and a full heart."
531,39783,"Positive: Value
Great tour, very well organized. Plenty of time to hike and enjoy nature at your own pace. Very recommended !"
532,39783,"Joe, our guide, was enthusiastic and well versed in the area's history and lore. Travel was easy between Las Vegas and the parks. Views were spectacular. Well worth it!"
533,39783,"Our 2 day tour to Bryce and Zion Canyons surpassed our expectations. Our guide Joel was both knowledgeable and considerate. The sights were breathtaking. On the afternoon at Bryce Canyon we did the 3 mile hike from Sunset Point to Sunrise Point which...

            Show more"
534,39783,"A group of us have traveled to Las Vegas for the last 6 years and are always looking to find interesting ways of seeing this wonderful area. We have a wide range of ages and a member of the group who makes the perfect travel researcher. 
Looking for a...

            Show more"
535,39783,"""My 8 friends and I booked a 2 day tour of Bryce and Zion National parks with Rachel in July. It was wonderful! We had so much fun the two days flew by. Before the tour, Rachel had been very helpful about giving us tips and answering the many questions...

            Show more"
536,39783,"The trip was excellent. From the moment we were picked up until we arrive back at our hotel, we had an absolutely fun filled adventure. Rachel, our guide, was friendly and knowledgable. Thank you for a wonderful trip."
537,39783,"We were a group of 7 women ranging in age from 55-70 who decided to have an adventure while visiting Las Vegas. What an adventure we had! From the outset the tour company was most accommodating, customizing the tour to our needs. They designed a 2-day...

            Show more"
538,39783,"Our two day tour of Bryce Canyon and Zion park was everything we had looked forward to.
Our guide Vern Wilson was extremely knowledgable and very friendly and easy to get along with.
Vern gave us ample time at every stop and was very patient with us...

            Show more"
539,205996,Sehr gut organisierte Reise. Kleine Gruppe ( 5 Reisende ) und eine tolle Reiseleiterin (Michaela)
540,198350,"Amazing and awe inspiring. Lots of ""wow"" moments"
541,198350,"Well-planned and delivered on time as promised! John provided excellent commentary along the drive to each...

            Show more"
542,198350,"We had an amazing experience on our trip!! We took our 16 year old son on the 3 Day Zion, Bryce and Grand Canyon tour...

            Show more"
543,217935,"Amazing and awe inspiring. Lots of ""wow"" moments"
544,217935,"Well-planned and delivered on time as promised! John provided excellent commentary along the drive to each...

            Show more"
545,217935,"We had an amazing experience on our trip!! We took our 16 year old son on the 3 Day Zion, Bryce and Grand Canyon tour...

            Show more"
546,198305,"Thank you Chelsea
A++++ Death Valley to Yosemite to San Francisco Tour seeing all the sights, hiking and just being so well taken care of by our AWESOME TOUR GUIDE Chelsea!!! I would highly recommend and really be ready for a lifetime experience of...

            Show more"
547,198305,"The trip was made excellent because of our guide, Chelsea. She took us to unknown spots, was patient, flexible, and a pleasure to be around.  The only thing I would take issue with is the lodging at Yellowstone. I understand we are in a dead zone, but...

            Show more"
548,198305,"Private Tour the way to go!!!!!!
Marie made it so simple for us she had everything planed out we did as much as we wanted to do, she is amazing!"
549,215815,"I had the greatest hiking trip of my life.

Floyd was the best guide anyone could possibly ask for.

He showed and...

            Show more"
550,215815,"It was great!!
Travis Hanks is the best!!!!"
551,215815,"This was a great tour, I highly recommend"
552,223160,"I had the greatest hiking trip of my life.

Floyd was the best guide anyone could possibly ask for.

He showed and...

            Show more"
553,223160,"It was great!!
Travis Hanks is the best!!!!"
554,223160,"This was a great tour, I highly recommend"
555,222842,"I had the greatest hiking trip of my life.

Floyd was the best guide anyone could possibly ask for.

He showed and...

            Show more"
556,222842,"It was great!!
Travis Hanks is the best!!!!"
557,222842,"This was a great tour, I highly recommend"
558,33896,"So much fun, every day was better than the next day!"
559,33896,"Great experience. Great guide who had to endure driving in wild winter conditions. Despite the weather's impact on trip, it was a breathtaking experience and highly recommend it. Antelope Canyon was life changing. Only thing that slightly disappointed...

            Show more"
560,33896,"Beautiful tour, breathtaking views. The accommodations were very nice; ample and cozy rooms. The guide Adrian was impeccable; even with some bad weather he found the way to show us everything that we were expecting to see, and was always ready to make...

            Show more"
561,33896,"It was excellent fun, and of course the beauty of the landscapes is par none.
Chloe, our guide, was very knowledgeable and always tried to get us to all the highlights of the itinerary even when the weather gods were not cooperating. And she is an...

            Show more"
562,33896,Joel our tourist guide was awesome !
563,33896,It was a great trip even though the weather was not what we expected. Adriann is a very experienced guide and driver.
564,33896,The tour was efficiently planned and I had an memorable experience
565,33896,"Adriann was an exceptional guide. I can’t rate him or this tour highly enough. You can see some of the most beautiful parts of the southwest and have a confident and knowledgeable driver. I toured as a solo female and felt safe the entire tour. I’d...

            Show more"
566,33896,We had a great time and our guide was very knowledgeable.
567,33896,"Our 3 day tour included; Grand Canyon; Route 66;
Monument Valley; Horseshoe Bend; Antelope Canyon; and  Zion National Park!!! I could have not asked for more from Bindlestiff Tours! Joe was a great, and helpful man!"
568,213264,"I had the greatest hiking trip of my life.

Floyd was the best guide anyone could possibly ask for.

He showed and...

            Show more"
569,213264,"It was great!!
Travis Hanks is the best!!!!"
570,213264,"This was a great tour, I highly recommend"
571,116592,"For a 14 day trip this just flew by.  Our guide, Craig, was funny and extremely knowledgeable about the area. He kept everything well organized and on track. The places we visited were amazingly beautiful and have me already planning places I want to...

            Show more"
572,116592,Overall trip was nice. Lots of free time to explore yourself. Very relaxing kind of trips. Lots of optional tours for us to choose from. The tour guide was knowledgable and friendly. We had a reliable and skillful driver.
573,116592,Tour good but the prepaid airport transfer was over charge USD 20 is too much.
574,116592,The trip from start to finish was excellent. I enjoyed every minute and would highly recommended the trip.
575,116592,NJ is very nice traveling place in us
576,116592,"I picked the Golden West Adventure tour and it was simply amazing. We stayed in great hotels and hostels, the other people on board (over 40 people!) were all fun to cope with. Besides the price of the tour, you have to be prepared to spend additional...

            Show more"
577,116592,"Best California tour! We loved everything about starting from our comfortable bus, to our tour guide, tours taken, places and time of stay as well as the accommodations. Best of all, we were a terrific group of people. Highly recommend it."
578,234932,"I had the greatest hiking trip of my life.

Floyd was the best guide anyone could possibly ask for.

He showed and...

            Show more"
579,234932,"It was great!!
Travis Hanks is the best!!!!"
580,234932,"This was a great tour, I highly recommend"
581,215630,"I had the greatest hiking trip of my life.

Floyd was the best guide anyone could possibly ask for.

He showed and...

            Show more"
582,215630,"It was great!!
Travis Hanks is the best!!!!"
583,215630,"This was a great tour, I highly recommend"
584,81270,"I had the greatest hiking trip of my life.

Floyd was the best guide anyone could possibly ask for.

He showed and...

            Show more"
585,81270,"It was great!!
Travis Hanks is the best!!!!"
586,81270,"This was a great tour, I highly recommend"
587,221836,"I want to preface this review by saying we are not ""Tour People"" and generally prefer to do our own planning. We thought we'd give this one a try. The good parts: The Alaska tour took us to some places I would not have thought about, such as a visit to...

            Show more"
588,221836,"For only having 8 days to try to highlight such a massive, incredible state this tour was amazing!  It really gives a great glimpse into the majesty of Alaska and the awesome local people who live here. There were a couple of bumps as the state is...

            Show more"
589,224075,"It was amazing and I?m actually gutted that I just did only 4 days with the group. Would have done longer if I could. It was a really great time, the group, the trip and Sydney made my overall US experience truly unforgettable"
590,224069,Hawaii was beautiful. The tour was great but heavy scheduled and always early in the morning. We saw and learned alot but not very relaxing.
591,224069,michael was the best guide. always there for us kept the tour moving always had commentary on the location we were at pointing out thing that we did not have time for (to give suggestions on our free time).
592,224069,Tour was canceled one month prior. Because of covid but Hawaii is wide open. No refund offered. We were able to book our own vacation but many of the excursions were sold out. Very disappointed in TourRadar.  will never use again
593,224069,"Our tour of the Canadian Rockies was outstanding. Our tour director, Ben Hutchinson, was first class and engaging throughout our two week tour."
594,224069,Ben Hutchison is a valuable member of your team . I would do what you can to keep him around for a long time. He added greatly to our overall experience.
595,224069,"This is a great tour for an overall overview of the three Hawaiian islands visited.  Keeps you busy though so not for those looking for full days of pool or surf time.  Great transportation, accommodations, and included meals."
596,224069,"I was traveling alone and two days before my trip was to begin, I hurt my foot, I had it xrayed and was told it wasn't broken, I still think it was and it still bothers me at times. The tour guide and others in my group took excellent care of me. My...

            Show more"
597,230937,Great! Did not disappoint!😊
598,230937,". Jason and Nicole did a great Job. I enjoyed the trip. But the Corona situation had an impact on serve s, they need to do some changes.   It was inevitable due to the circumstance. Thank you"
599,230937,"Packed with  historical, cultural and ethnic information.   Experienced,  courteous staff.   Nice setting on time and places."
600,230937,Great trip great fun
601,230937,"It was a wonderful week with Jason Cohen and the rest of the passengers.  Jason was a fount of information - so very interesting.  GREAT guide.

Perhaps for future trips, you should include the fact that in the Utah area it is COLD - and suggest people...

            Show more"
602,230937,"This was my very first Insight Vacations journey, and I was impressed from the start. The beauty of the iconic American Canyonlands is breathtaking, and this dream journey visits The Grand Canyon, Monument National Park, Bryce Canyon and Zion. We stayed...

            Show more"
603,230937,Great tour and excellent guide.
604,230937,This was an awesome trip!  Our Guide Linda Essenbrug went above and beyond in every instance.
605,230937,"At the end of September I took the tour ""Enchanting  canyonlands"" from Scottsdale, Arizona with Insight Vacations. The accomodation was always seminal and as a single, because I opted to share, I had my own room. The friendly guide was full of...

            Show more"
606,230937,"Tour was fantastic! The accommodations were excellent and the meals were superb. Just get on the roomy coach and enjoy the beautiful scenery. The tour director (Jason) was very professional, accommodating and informative. He went out of his way to give...

            Show more"
607,214279,"Overall our family had a great experience 
The tour guides were nice and helpful , our second tour guide Gratyana was...

            Show more"
608,214911,"Overall our family had a great experience 
The tour guides were nice and helpful , our second tour guide Gratyana was...

            Show more"
609,178142,Great tour encompassing almost 1200 miles over 10 days seeing incredible sites.
610,178142,Very poor communication!!
611,178142,"Everything was well organized.  The tour director, bus driver, and wellness person kept everything running smoothly.  All where very helpful and friendly."
612,178142,Very well spoken & informed. All 3 made our trip exceptional.
613,178142,Great trip thank you.
614,93167,"Hotels were totally to an unacceptable standard. Understaffed - dirty and lack of facilities.
Locations poor, no where to eat or drink near by. Stopped at supermarkets to buy food for the evenings. This tour should have been advertised as self...

            Show more"
615,93167,Thoroughly enjoyed the tour
616,93167,"My eyes feasted with fall colors.
Most hotels were good but some could be better. Wished a little bit more time on some of the stops."
617,93167,"Tour director did not give us insight of the areas we visited. The hotels are not well located for us to just walk and look for restaurants to have dinner. One hotel was even under repair. The driver was very helpful with our luggage’s. He was an...

            Show more"
618,93167,"I personally enjoyed it from the beginning to the end. Well organized, all  places to visit were chosen thoughtfully. Our guide, Scott, was simply the very right person for the tour, polite and entertaining. There is one comment though I’d like to...

            Show more"
619,93167,"It was poorly organized. A lot of back tracking. Poor planning for meals. Having to stop at grocery stores for supper a few times. Stay at the Killington ski resort in construction was terrible. As a project manager I can tell you there were code...

            Show more"
620,93167,"I would like to say it was great, but the “resorts” could have been nicer. One was being remodeled, and should not have been used.  Would have liked more history and explanations of sites we were seeing. A GPS on the tv screens would have been helpful...

            Show more"
621,93167,We had a wonderful experience and satisfied of the  overall outcome.
622,93167,"The tour experiences, excellent work by tour director Pam and most of the hotels were wonderful. Having grown up in the east, now living in the west, I loved seeing the autumn leaves and delightful small towns. Overall, this tour was a bit too strenuous...

            Show more"
623,93167,Loved all the places and Scott and Patrick the driver were excellent.  Would definitely do again.
624,133329,"This tour surpassed all my expectations of North America, and showed me the real gems of Western USA.  Both guides were of a high calibre, one older leader Jeff Jennings who was extremely knowledgeable, and Rebecca who added the excitement of youth....

            Show more"
625,214300,"Overall our family had a great experience 
The tour guides were nice and helpful , our second tour guide Gratyana was...

            Show more"
626,167544,Very good! We loves the itinerary and the tour guides (Carlo and Moses).
627,167544,Good planning and accommodation
628,167544,Great tour guides. Breakfasts were good except at Niagra Falls
629,167544,"First two days were fantastic with your guide being excellent.
Next two days there were an equal split of English speaking guests and Italian speaking guest and the NEW guide spent most of the time speaking to the non English guest"
630,167544,"American Gateway four days is not enough time to visit three cities, otherwise everything else was good."
631,167544,Excellent  tour. Great guides. Interesting sites
632,214910,"Overall our family had a great experience 
The tour guides were nice and helpful , our second tour guide Gratyana was...

            Show more"
633,82365,"Fantastic group of people !
Sophia was very knowledgeable about all the places we visited.
Learned a lot, saw a lot and had a great time."
634,82365,"Very uncomfortable bus -  seats were too small with no leg room.  I ended up with severe knee pain from not being able to stretch out my legs.

Kids were out-of-control and noisy.  My travel companion was knocked down by a running boy.

Bathrooms in...

            Show more"
635,82365,"I enjoyed the tour and only wish that the weather was better, but that was the chance we took."
636,82362,"Fantastic group of people !
Sophia was very knowledgeable about all the places we visited.
Learned a lot, saw a lot and had a great time."
637,82362,"Very uncomfortable bus -  seats were too small with no leg room.  I ended up with severe knee pain from not being able to stretch out my legs.

Kids were out-of-control and noisy.  My travel companion was knocked down by a running boy.

Bathrooms in...

            Show more"
638,82362,"I enjoyed the tour and only wish that the weather was better, but that was the chance we took."
639,216920,"Had a wonderful time - a lot of hiking, seeing the sites in Alaska and viewing the Northern Lights."
640,216920,"The tour was amazing, great and tour guides:)."
641,216920,"The itinerary, hikes and activities were great. The best feature of the hotel in Seattle was 
location. The quality...

            Show more"
642,215629,"I had the greatest hiking trip of my life.

Floyd was the best guide anyone could possibly ask for.

He showed and...

            Show more"
643,215629,"It was great!!
Travis Hanks is the best!!!!"
644,215629,"This was a great tour, I highly recommend"
645,206028,This tour exceeded all of my expectations. Our tour guide went above and beyond in every way to ensure that we had the best experience possible. I will definitely be booking with G Adventures again.
646,206028,"Stepping out of your comfort zone with people who not only will challenge you to take on the adventure, but will become your friends. Get ready to explore, and to say ""yes"" to every opportunity."
647,206028,Very fun but the supply list needs a lot of updating. Aloe should be it&#39;s own bullet along with sunscreen. Rain gear as opposed to just an umbrella.
648,206028,Loved meeting new people around similar ages from all over the world. This is a must do for young people and it was nice having someone else do the planning. Very budget friendly!
649,92354,"The San Francisco/Yosemite tour was awesome. It exceeded my expectations. Our guide Dorit was really good  and the itinerary was balanced covering all major spots with decent breaks in between. I highly recommend this trip to anyone who is looking for a...

            Show more"
650,92354,"Our tour guide, Dorit was excellent!"
651,92354,"The tour was good, my personal preference would have been to spend more time in San Francisco, doing the iconic things like a trolley car ride and an Alcatraz tour, rather than the random stops along the way. Our tour guide was great - however, right at...

            Show more"
652,218965,Best vacation ever! Loved not planning any of the details. We just showed up. Our tour guide Andrew was the best. He really made the sightseeing interesting.  Definitely recommend this tour!
653,223196,"I had the greatest hiking trip of my life.

Floyd was the best guide anyone could possibly ask for.

He showed and...

            Show more"
654,223196,"It was great!!
Travis Hanks is the best!!!!"
655,223196,"This was a great tour, I highly recommend"
656,227088,"Tour Guide wasn’t a wealth of information about history of sites. He seemed more interested in his hikes rather we were capable of doing them or not. Most of us were misled by the itinerary. Mostly Sr Citizens on tour could not make the hikes. Wouldn’t...

            Show more"
657,237587,"Everything went well and almost perfect with the exception of the selection of the hotel .Even if I have to pay a...

            Show more"
658,237587,"Arctic adventures were very good. They have very helpful and knowledgeable staff. 
The only thing I would change is...

            Show more"
659,237587,"Our guide Winfred gave us an awesome service during all the experience.
Hot tea, coffee and cookies when We were...

            Show more"
660,51897,"Lovely time. Lovely people.  Accommodations in Boston and Falmouth disappointingly old and shabby.  Loved the destinations but would like more structured schedule. More add on opportunities would be desirable.  Our guide was very green and lacked...

            Show more"
661,51897,"Great trip!! The Red Jacket Resort was perfect… Hilary, our tour guide, was very knowledgeable and helpful.  Would definitely recommend this trip."
662,51897,Excellent - it was a great trip
663,51897,""".................,............."
664,51897,Whale watching was awesome.  Most hotels extremely nice.  Room at Sheraton had very tiny bathroom
665,51897,The tour guide and coach driver were both great.  The Sheraton in Boston could use some updating.  The Viking Hotel in Newport was beautiful but our bathroom was tiny.  We would have enjoyed time at the beach but the itinerary was too jam packed
666,51897,We had a wonderful experience on our tour.   It was the right amount of sightseeing with the group and some on our own.  We enjoyed learning more and seeing a part of the USA that we had not been to before.
667,208336,"This review will be titled “making the best of it”.  I do have to say this is was out first tour vacation so we didn’t know what to expect and perhaps the fine print reads that the operator can change the itinerary at any time but that pretty much sums...

            Show more"
668,208336,"Our intrepid guide, Joseph, was phenomenal.  He was knowledgeable about the sites we visited, the environment and was very safety minded and accommodating.  

The Zion ranch was good except the kitchen did not have all their advertised food options....

            Show more"
669,208336,The parks were absolutely beautiful and they packed a lot in for just 4 days. Our guide was awesome and everything went flawlessly!
670,208336,"An absolutely incredible, picturesque trip, and our second experience with Intrepid. We explored Zion National Park, Bryce Canyon, Monument Valley, and the amazing Peek-a-Boo Slot Canyon. Our amazing tour leader Kriss Urban was a book of knowledge and a...

            Show more"
671,218944,"The tour itself was excellent. We had issues with Insight before the tour. They would not respond to our inquiries regarding the closure of Yellowstone due to flooding. We did not want to go on tour if Yellowstone was taken off the itinerary. Nothing...

            Show more"
672,218944,I am very disappointed with the handling of my booking and their communication
673,218944,"Well worth it, excellent in all areas, great guides and driver, very happy"
674,218944,We had a wonderful time .
675,218944,Too rushed in some places
676,218944,It was a great tour. Very organized and full of beautiful things to see and great things to do
677,218944,Best trip ever!  Worth every cent that it cost.  Totally over the top!
678,218944,Excellent all around.  Lane & Sheri were fantastic!  Great group of people to travel with.
679,165004,"Citypass was late coming through until I chased it and hotel had an issue with the single supplement so tried to charge me again for a room trying to make me refund with Contiki. Spoiled the start of my trip so had to chase Contiki when I just had...

            Show more"
680,182386,"Overall our family had a great experience 
The tour guides were nice and helpful , our second tour guide Gratyana was...

            Show more"
681,51523,"Our Tour guide, Wayne, was fantastic! He went above and beyond; to make sure we were comfortable on the bus and on the tours! He also got us as close as he could when there were animal sightings!
   Lane, our driver, was also an excellent driver; and he...

            Show more"
682,51523,"Extremely upset had to deal with bus driver who did not wear mask while driving.  Tour guide inconsistent with his mask, pulled his mask down when he spoke, ate at included meal restaurants with table closely put together including one restaurant super...

            Show more"
683,51523,"We loved everything except the boat tour out of Seward. The seas were way too rough to go out. It was the final tour of the year on that boat. It should of been cancelled and refunded in full. We received $50 each back because the tour was shortened...

            Show more"
684,221977,"This trip was a great time!! I made new friends that I hope to have for a lifetime!  Only a few minor issues here and there, but overall this was a great trip and I would book again!"
685,221977,Was well organized and very friendly people!!
686,201587,Extremely bad communication between agency and Empire vacation team. And because of that I missed the bus and also not being able to go to Canada side.
687,201587,"Good and well informed guides, even with heavy non-English accents, and much consideration for tourists' needs."
688,214278,"Overall our family had a great experience 
The tour guides were nice and helpful , our second tour guide Gratyana was...

            Show more"
689,214303,"Overall our family had a great experience 
The tour guides were nice and helpful , our second tour guide Gratyana was...

            Show more"
690,203538,"Bamba Travel was the only tour operator which responded and agreed to help me plan my tour in Hawaii. Although I...

            Show more"
691,203538,"Great tour!!
Our guide, Eduardo, was extraordinary with his knowledge and passion. He was also very entertaining....

            Show more"
692,52222,The trip met and exceeded our expectations.
693,52222,This tour gave us lots of free time to explore and relax. Organization of travel was good and hotels used were nice and  in good locations. It would have been nice to have a couple meals as a group included.
694,52222,Lisa was great! We will definitely recommend her and hope to be able to travel with here again in the future!
695,52222,Nice trip overall. Lisa was great and very helpful thank you so much! Wish we could have stayed longer in Maui...:(
696,52222,This tour was amazing!
697,161853,"Most of sandwiche meals was eaten outside in 97 temp and flys. Accommodations mostly were average without A/C. Director communication was bellow average, driver should not be eating while driving. I traveled with this company twice before, this was the...

            Show more"
698,161853,"Food service was compromised the entire trip due to limited available services due to COVID. lAll accommodations' were very good except for initial night in Las Vegas, terrible hotel. Overall my experience was good not excellent."
699,161853,"My wife and I went on a Trafalgar tour in California, where, if things went somewhat worse, I might have died.  During the tour, I had to go to an emergency facility to have surgery, and two days later had to go to an emergency facility again.  Both...

            Show more"
700,223631,"I had the greatest hiking trip of my life.

Floyd was the best guide anyone could possibly ask for.

He showed and...

            Show more"
701,223631,"It was great!!
Travis Hanks is the best!!!!"
702,223631,"This was a great tour, I highly recommend"
703,113757,"I wish I could give this company a better rating but in all consciousness and honesty to future travelers I cannot. The problem begins with the pre-tour communication as to what is included and which hotels you will be staying at. We had to arrive a day...

            Show more"
704,199949,Best vacation ever! Loved not planning any of the details. We just showed up. Our tour guide Andrew was the best. He really made the sightseeing interesting.  Definitely recommend this tour!
705,82615,A great experience except for grocery store junkets and fastfood lunches
706,82615,The route was awesome; the tour guide was top-notch; and the driver was excellent. I have no complaints at all.
707,82615,"Tour director, health director, and driver were excellent.  My only real complaint was failure to spell out where the last night stay would be.  I had no idea that it was 5 hours from Vegas. I had to rebook a non changeable ticket which was booked by a...

            Show more"
708,82615,"Being a solo traveler I was initially very apprehensive about safety , I ended up making such good friends . It is one of the really very well planned trips . The guide and our driver who by the was really excellent , went our way to accommodate good...

            Show more"
709,82615,"The tour was way more than we expected, especially due to Stephen McNally. His professionalism and expertise on all points along the way made this ""once in a lifetime trip"" the best ever. Mark Tapper, the driver, was totally professional also and made...

            Show more"
710,209590,"I had the greatest hiking trip of my life.

Floyd was the best guide anyone could possibly ask for.

He showed and...

            Show more"
711,209590,"It was great!!
Travis Hanks is the best!!!!"
712,209590,"This was a great tour, I highly recommend"
713,229398,"I had the greatest hiking trip of my life.

Floyd was the best guide anyone could possibly ask for.

He showed and...

            Show more"
714,229398,"It was great!!
Travis Hanks is the best!!!!"
715,229398,"This was a great tour, I highly recommend"
716,213145,This was the best experience I’ve had. From the feeling of independence flying alone for the first time to the life long friends you make. I would do this again and again every year if I could.
717,213145,"To anyone who is considering the trip with GIVE to the Pacific Northwest, I would say that it is not an experience that you would want to miss out on and is absolutely worth every moment. It is a lot to consider in terms of money and planning out your...

            Show more"
718,213145,Don’t be scared to make friends! It’s a lot easier than it looks. Everyone is friendly:)
719,213145,"Take it! This trip changed my life forever and has left me with the most amazing memories and incredible knowledge that I use with me back home. There’s not a day that goes by that I don’t think about to work that I did with GIVE and the incredible...

            Show more"
720,213145,"If you have never seen the PNW before, do it with GIVE! This is such a meaningful trip right in GIVE's backyard. You will get to experience how beautiful Washington is while giving back to the environment and learning how to acknowledge\respect...

            Show more"
721,213145,I would say that they should just do it because it is I’ll be one of the best experiences of their lives.
