,Destination_link,Review,Sentiment Score
1282,153285,"Super fun and memorable. Very good for first timers in Sri Lanka. 
Good fitness level is required.
Keep in mind I...

            Show more",5
1283,153285,"Excellent introduction to the beautiful country made extra special by our tour guide, Mr Dinesh. He went the extra...

            Show more",5
1284,153285,"Amazing, great service from the day we booked :)
We got to experience a lot more than we thought, i would recommend...

            Show more",5
1285,152765,"Super fun and memorable. Very good for first timers in Sri Lanka. 
Good fitness level is required.
Keep in mind I...

            Show more",5
1286,152765,"Excellent introduction to the beautiful country made extra special by our tour guide, Mr Dinesh. He went the extra...

            Show more",5
1287,152765,"Amazing, great service from the day we booked :)
We got to experience a lot more than we thought, i would recommend...

            Show more",5
1288,143660,"Superb leader and support; kind, understanding and knowledgeable.  Overall brilliant organisation. Cycling a little harder than moderate at times but nevertheless totally achievable. Food excellent.  Fantastic insight into the culture and history....

            Show more",5
1289,143660,I would definitely recommend this tour to keen cyclists who want a challenging and varied cycling holiday.,5
1290,143660,Go for it fabulous way to see the country,5
1291,143660,The tour was well organised and I saw lots of the cultural sights of Sri Lanka. The cycling wasn't that difficult and was a lovely way to see the country going past paddy fields and children greeting us when we passed by.,4
1292,143660,There was no snacks organised for the breaks when cycling.,2
1293,143660,Great trip with some good challenges,4
1294,143660,Take me back!,1
1295,143660,"Too much of the cycling was on main roads with diesel fumes from passing traffic.
I feel that we saw the real diversity of Sri Lanka and its people, overall a very enjoyable tour",3
1296,143660,"It was our first Explore trip - and we will definitely do more. We loved the cycling, and the overall itiniery was excellent.",5
1297,143660,We really enjoyed the trip. It was just the accommodation in Mountfield Cottage that let it down.,4
1298,142716,"Super fun and memorable. Very good for first timers in Sri Lanka. 
Good fitness level is required.
Keep in mind I...

            Show more",5
1299,142716,"Excellent introduction to the beautiful country made extra special by our tour guide, Mr Dinesh. He went the extra...

            Show more",5
1300,142716,"Amazing, great service from the day we booked :)
We got to experience a lot more than we thought, i would recommend...

            Show more",5
1301,184748,"Super fun and memorable. Very good for first timers in Sri Lanka. 
Good fitness level is required.
Keep in mind I...

            Show more",5
1302,184748,"Excellent introduction to the beautiful country made extra special by our tour guide, Mr Dinesh. He went the extra...

            Show more",5
1303,184748,"Amazing, great service from the day we booked :)
We got to experience a lot more than we thought, i would recommend...

            Show more",5
1304,237639,"Wir kommen wieder!
Danke für die tolle Tour und die super Betreuung durch Ruwan unseren Fahrer, Guide, Organisierer,...

            Show more",5
1305,237639,"The hotels were nice. The last Hotel was very poor but our guide was able to correct it with a new hotel across the...

            Show more",4
1306,237639,"Our Showlanka tour has been nothing but brilliant and we have enjoyed every location, every trek and every waterfall...

            Show more",5
1307,238832,"Wir kommen wieder!
Danke für die tolle Tour und die super Betreuung durch Ruwan unseren Fahrer, Guide, Organisierer,...

            Show more",5
1308,238832,"The hotels were nice. The last Hotel was very poor but our guide was able to correct it with a new hotel across the...

            Show more",4
1309,238832,"Our Showlanka tour has been nothing but brilliant and we have enjoyed every location, every trek and every waterfall...

            Show more",5
1310,192167,"Perfect Day Tour for Solo & Travellers who are in love to connect with new travellers !
The Guide was so friendly and...

            Show more",5
1311,192167,"I loved every second of our tour. We got to experience so much of Sri Lanka, and the best part of the experience was...

            Show more",5
1312,192167,"A Trip For Lifetime !

Everything was perfectly organised and we never had a thought as strangers since day 1 ,
The...

            Show more",5
1313,237130,"Wir kommen wieder!
Danke für die tolle Tour und die super Betreuung durch Ruwan unseren Fahrer, Guide, Organisierer,...

            Show more",5
1314,237130,"The hotels were nice. The last Hotel was very poor but our guide was able to correct it with a new hotel across the...

            Show more",4
1315,237130,"Our Showlanka tour has been nothing but brilliant and we have enjoyed every location, every trek and every waterfall...

            Show more",5
1316,185000,"Terence vishwa is a crook and i have more to say on this matter. When i arrived he asked for more money and changed the tour plus i was the only one on the tour.He exploited the driver with gross underpayment. The tour was 4 days and drop off 5th day....

            Show more",1
1317,241150,Good organization - had a nice tour with a friendly guide!,4
1318,241150,"Our chief complaint is regarding the 1st hotel we stayed at Palm Garden Village in Anuradhapura. The hotel was...

            Show more",3
1319,241150,"We have been blown away by Sri Lanka. The tour was a fabulous mix of history and nature. Our tour guide, Hermal was...

            Show more",5
1320,196259,"Fabulous tour.  Excellent value.  Ritsu was our guide and he was the best.  In addition to seeing all the important...

            Show more",5
1321,238721,"Wir kommen wieder!
Danke für die tolle Tour und die super Betreuung durch Ruwan unseren Fahrer, Guide, Organisierer,...

            Show more",5
1322,238721,"The hotels were nice. The last Hotel was very poor but our guide was able to correct it with a new hotel across the...

            Show more",4
1323,238721,"Our Showlanka tour has been nothing but brilliant and we have enjoyed every location, every trek and every waterfall...

            Show more",5
1324,238595,"Wir kommen wieder!
Danke für die tolle Tour und die super Betreuung durch Ruwan unseren Fahrer, Guide, Organisierer,...

            Show more",5
1325,238595,"The hotels were nice. The last Hotel was very poor but our guide was able to correct it with a new hotel across the...

            Show more",4
1326,238595,"Our Showlanka tour has been nothing but brilliant and we have enjoyed every location, every trek and every waterfall...

            Show more",5
1327,178583,"I loved every second of our tour. We got to experience so much of Sri Lanka, and the best part of the experience was travelling with our guides and our amazing group. I felt safe and included everyday, and I felt that I could come to our guides if there...

            Show more",5
1328,178583,"A Trip For Lifetime !

Everything was perfectly organised and we never had a thought as strangers since day 1 ,
The Hotels, Guides and vehicle are really nice. We are glad to meet new travelers and had a great fun choosing this company as our travel...

            Show more",5
1329,178583,"We booked a 7 days tour around the island with Kingfisher Tours Sri Lanka, and were not disappointed. Everything went smoothly. Our driver/guide, Mr. Sashi, was pleasant, kind and flexible, happily taking us on a detour if we’d read or heard about an...

            Show more",4
1330,178583,"I contacted Kingfisher tours following some recommendations on TA, and all experience from the first email to the last text was great! We had private 7 days tour and the team is working like Swiss watch - no delays, no bad surprises on the go, all clear...

            Show more",5
1331,178583,Very well organised. Always felt safe as a solo traveller and accommodation + transport was perfect. We had Aswar as a guide who made us feel relaxed which helped us settle in and enjoy ourselves. 100% would recommend.,5
1332,178583,"I contacted Kingfisher Tours following some recommendations on Tripadvisor, and all experience from the first email to the last text was great! We had private 7 days tour and the team is working like Swiss watch - no delays, no bad surprises on the go,...

            Show more",5
1333,178583,"From the first contact we had with Aashik, we felt important and knew that we were in capable hands. Aashik was attentive and prompt in responding to our queries. He recommended an itinerary that suited our ask and our budget and upon meeting our driver...

            Show more",5
1334,178583,"We planned this tour before 3 months of our arrival as this was one of our special annivesary holiday so we planned everything perfectly not to miss anything and finally we choosed Kingfisher Tours with no hestitations after seeing their wonderful...

            Show more",5
1335,178583,"Myself and my sister were part of the tour in April 2019. Our driver Dushan was very friendly and made sure we was safe and had a good experience. He also took us to places that was not part of the package which was a bonus ! After the tour had finished...

            Show more",4
1336,178583,"We have just wrapped up a 7 days Adventure Tour of Sri Lanka with Kingfisher Tours. Sri Lanka is a beautiful, clean country with friendly people and Kingfisher Tours Sri Lanka really is a first-rate operator. The initial communications to organize and...

            Show more",5
1337,239087,It was great to explore Sri Lankan heritage!,5
1338,126380,"Wonderful Tour. 
Sri Lankan hospitality was amazing and people are super sweet. Thank you so much for everything....

            Show more",5
1339,126380,"The itinerary was well designed and it was an unforgettable memory of Sri Lanka. Shall definitely visit again to...

            Show more",5
1340,126380,"It was a fantastic experience, the country, the people, their entire culture. My driver was a charming person, very...

            Show more",5
1341,139208,"Wonderful Tour. 
Sri Lankan hospitality was amazing and people are super sweet. Thank you so much for everything....

            Show more",5
1342,139208,"The itinerary was well designed and it was an unforgettable memory of Sri Lanka. Shall definitely visit again to...

            Show more",5
1343,139208,"It was a fantastic experience, the country, the people, their entire culture. My driver was a charming person, very...

            Show more",5
1344,126377,"Wonderful Tour. 
Sri Lankan hospitality was amazing and people are super sweet. Thank you so much for everything....

            Show more",5
1345,126377,"The itinerary was well designed and it was an unforgettable memory of Sri Lanka. Shall definitely visit again to...

            Show more",5
1346,126377,"It was a fantastic experience, the country, the people, their entire culture. My driver was a charming person, very...

            Show more",5
1347,226528,Well organised and flexible,5
1348,226528,"Excelent tour! The idea of a homestay tour is genius! Totally affordable, we got a chance to experience ""real Sri...

            Show more",5
1349,226528,"Interesting place, but some of the infrastructure needs modernising. Of course this is not something the tour can...

            Show more",3
1350,176238,"From start to finish the holiday Lanka tour was amazing! They helped me plan my trip to Sri Lanka via Email .I liked...

            Show more",5
1351,176238,"This trip has been absolutely brilliant! Our guides Rajith were excellent! And the tour had the right amount of...

            Show more",5
1352,176238,"Our solo Holidays trip to Srilanka during the first week of jan’24 was a memorable one. Being a solo traveler,...

            Show more",5
1353,189201,"I booked a 08-day tour with Holiday Lanka and it totally exceeded my expectations. The driver Kalan was wonderful, flexible, and very knowledgeable. The food was amazing and all the activities were perfectly planned! Would highly recommend traveling...

            Show more",5
1354,189201,"Holiday Lanka Tours , dear Malindu,  thank you so much for your kindness and your assistant for us we  really enjoyed our trip and i recommend everyone to try it ... choose chamila us a guide he is so funny person ?",5
1355,194593,"Holiday Lanka Tours is by far the best travel agency I have ever traveled with. They provided me with all the relevant information and details before my trip and also planned all my family vacations very well. Mr. Anil was also very helpful as he was...

            Show more",5
1356,135046,"Explore Nature Beauty on Lanka Train Journey 10 Days
Best choice! 강력 추천합니다. 몰디브에서 다이빙후 방문예정이라 다이빙장비 때문에 짐이 많기도 했고,...

            Show more",5
1357,135046,"Romantic Wedding & Honeymoon in Sri Lanka 14 DAYS

Honeymoon in Sri Lanka We're glad to choose Sri Lanka as our...

            Show more",5
0,82244,x                                                                                    x,5
1,82244,"It was a great tour, well executed!",5
2,82244,"Knowledgeable tour guide - excellent bus driver. Tour is well organized with free time and options when the weather changed the plans. Food was good and suggestions were good. Communication was last minute, meaning the week before with the details,...

            Show more",5
3,82244,We appreciated seeing the snow-covered Rocky Mountains from Calgary. They were stunning. Thanks for this amazing experience!,5
4,82244,"Great time very good ,guide and driver",5
5,82244,"YES WE REALLY LIKED IT. This was a nice trip, the scenery, the guide and the people wer very nice.",5
6,82244,"This review rating is about my experiences with Tour Radar as a tour agent/operator for the Canadian Rockies adventure. Unfortunately, my dealing with this company and not Trafalgar directly was VERY INEFFICIENT.. 
The tour experience with Trafalgar...

            Show more",2
7,82244,"This rating is a review of Tour Radar and my experiences of the Canadian Rockies adventure. Unfortunately my booking arrangements with Tour Radar was very inefficient.  The Tour experience  with Trafalgar was rated above. However, dealing with Tour...

            Show more",3
8,82244,We had the best time and we thank you Virginia Woos,5
9,82244,The trip of a lifetime. Very sad for it to end.,2
10,178350,"Very happy about my experience with Moose, the tour, the bus and the tour leaders were excellent",5
11,178350,"Our tour guide and group were amazing. He was punctual, knowledgeable, and kind. However I wasn’t too happy with the tour. I understand it is a low season, but many things were canceled or unavailable. The biggest disappointment was not going to a First...

            Show more",2
12,178350,"We had 8 fantastic days with Lee.
He is a perfect guide with a lot of fun. 
Every Day was special and we enjoyed it a lot since the first second. 
Thank you - the selfie sisters !",5
13,178350,"It was an awesome tour and Lee was doing an amazing Job and was a fun guy! 



10/10 did already recommend to others",5
14,178350,"Lee is the best tourguide I could think of! He’s always in a good mood, is there for everybody and so good organized without making stress on the tour. We saw so many amazing spots on our way through the Rocky Mountains. I can definitely recommend!",5
15,178350,"Great tour, ticked all the boxes, Lee was an excellent tour guide and was always going the extra mile for everyone on the tour. Thanks Moose Tours for a truly great experience!",5
16,178350,"Lee is the best tour guide I've ever met. He has insider knowledge about each location we went to, like what activities are worth doing, secret hiking trails no one else knew about, and all the best restaurants in Banff and Kelowna. He kept us perfectly...

            Show more",5
17,178350,"Lee is a fantastic tour guide. He is really into it, he knows most of the information during the trip about the places you are going. He has great recommendations for every town and knows exactly what he is doing. Also is he funny and loves to be in...

            Show more",5
18,178350,"Lee was enthousiastic, clear, funny and had good energy. Every day he tells us what to expect, how long the drives will be and so on. I had a amazing trip!",5
19,178350,"This was one of the best tours I have ever been on! If you are thinking of booking with Moose DO IT …you will not regret it! Lee is one of the best tour guides I’ve ever met and he made the trip so memorable! Amazing tour, tour guide and meet awesome...

            Show more",5
20,98838,Had a great experience,5
21,98838,"The mountains were majestic, the lakes gorgeous and the waterfalls stunningly powerful.  Our group of international fellow travelers was friendly and fun.
Jafar, our guide and driver, was outstanding: knowledgeable, attentive, professional, very...

            Show more",5
22,98838,"We had an amazing time on our tour. It was pretty special for us as we got married on our free day in Banff! Our tour guide Jafar went out of his way to make sure it all went to plan. The others on the tour were all super nice and laid back, the scenery...

            Show more",5
23,98838,"Our tour guide jafar took us of the beaten track to where the locals would go ,so there's less crowds and you can feel the real nature of the Rockies.nothing was a problem in the small group and  would use canada discovery again .",4
24,98838,"A simply wonderful, beautiful, easy and most enjoyable tour. Perfect tour guide in Jafar, his helpful and easygoing nature made a positive difference. I loved my 5 day tour.",5
25,98838,"Our tour guide, Joe, was wonderful, he was very knowledgeable about the area and the history.  He was very thoughtful about bio breaks and was an excellent driver.  For management, I recommend that you rethink the first night's dinner.  I didn't expect...

            Show more",5
26,98838,Our driver/guide Joe was great.  We had a wonderful time.,5
27,98838,"We only had a short time available and this tour was perfect.  Just loved it and it was made even better with tour leaders Will and Kira who were always professional, helpful and made the trip lots of fun.",5
28,98838,Absolutely fabulous trip,5
29,98838,Great tour. Amazing tour guide. So much value packed into 5 days. Activity levels could flex up or down to accommodate all ages and abilities. Beautiful accommodations. Loved everything about it.,5
30,23017,"Had a great time, our guide Jeremy was excellent with a lot of local knowledge! Some of the hikes were a bit challenging for a couple of us and we were slower but the rest of the group and guide were great about waiting for us and making sure we were...

            Show more",4
31,23017,"Definitely the trip of a life time! The Rockies are beautiful and you get to see the most amazing sites on this trip! I would highly recommend, this was my first G Adventures tour and it certainly won't be my last",5
32,23017,"I liked the trip so much. I already done 2 G-Adventure tours & would recommend it to everybody. Specially the camping- you get so much closer while camping at the end we&#39;re like family😊 Xavier did also a really good job- for his young age- he act...

            Show more",5
33,23017,"I had the best time exploring the Canadian Rockies and west coast. Our guide was amazing, had great local knowledge, made delicious meals and I have made great friends with my group from all over the world. A trip to remember, I can?t wait to return to...

            Show more",5
34,23017,Another amazing trip made so much more amazing due to Alina. She made the experience incredible for us all and we were so lucky to have such a fantastic tour guide.,5
35,23017,"I really enjoyed the experience. The CEO, Martin, was excellent and the group we travelled with were great.",5
36,23017,Awesome!,5
37,23017,It was a great trip with unforgetable memories. We saw very beautiful and different places in a short time. But it was especially nice to experience the trip with great people and a great guide.,4
38,23017,"A trip that took me out of my comfort zone and I absolutely loved it! Since we were camping together, our group quickly became a family. Between seeing wildlife, rafting, canoeing, hiking and swimming I feel we saw the best the Rockies have to offer",5
39,23017,I couldn?t have asked for a better CEO. He was so enthusiastic and passionate about his job which really helped us stay so positive. I have made friends and memories that will last a life time,5
40,23018,"Gadventures, was a fantastic company and we had an exceptional guide. The whole trip was wonderful and I would do it again in a heartbeat.",5
41,23018,Very well led adventure. Out CEO was great. Good mix of places to see. Learned a lot about local culture and environment.,5
42,23018,"I saw things I never thought that I would see, did things I never dreamed of doing, and made new friends that I?ll never forget.",5
43,23018,"Great trip with beautifull destinations, a very nice group and a good tour guide!",5
44,23018,"Hiking, waterfalls, stunning scenery, mountains, emerald lakes, glaciers, wildlife and a brilliant guide and tour group. 
This was a fast paced, but fantastic tour that I would highly recommend. 
I will definitely be going back to West Canada",5
45,23018,"The tour was very rushed.  I felt we did not have time to explore the areas.  I appreciate there is a lot of road travelling which I was expecting but we made numerous stops at gas stations for rest breaks and at supermarkets.  This just added on extra...

            Show more",2
46,23018,CEO was just so much fun know so much information and was just a load of fun! Make sure everyone was happy and getting to see everything,5
47,23018,"The main reason is that I liked the international composition of the group very much. But also because we were able to see a lot of a foreign country in a very short time. However, I would have liked our guide to give me more information about the areas...

            Show more",3
48,23018,Everything was well organised didn't have to worry about anything. Jon our CEO done a good job answering all my questions.,5
49,23018,"well organized, good structured tour. Very beautiful hikes. Some more background information would be nice",4
50,98836,"Awesome tour guide was very knowledgeable, bus driver could not be more helpful, hotels we stayed at here first rate and the sights seen where simply amazing",5
51,98836,"Very Lucky,
Wonderful weather so made most of the fantastic views.
all hotels comfortable and clean
Lots of breaks and toilet stops
Good Vibes on coach
Fantastic driver and tour guides",5
52,98836,It was a great trip. Mara and Will are amazing. Thank you very much 🥰,5
53,98836,"This tour was amazing, my only regret is that I wish it were longer! I got to see much beauty in such a short time. Well worth it, and the hotels were super comfortable.",4
54,98836,Many impressions in a short time and great guides!,5
55,98836,"Première expérience au sein d'un tour organisé et je ne regrette pas Le journée s'est déroulée comme annoncée, notre guide Kim a été parfaite, elle nous a donné de nombreuses informations sur Vancouver, Whistler .... avec toujours un grand sourire; une...

            Show more",5
56,98836,This has been one of the best trip I've ever had. Chris was awesome! There was a technical problem with the bus but somehow Chris managed to keep up entertained. He is very insightful and knowledgeable. Kudos. I jist wish the trip was longer. Ha!,5
57,98836,"Randy was a bubbly and knowledgeable guide.  You're in for a treat if she is your guide. The gardens were beautiful, and well worth viewing.  Thanks for a great day.",5
58,98836,"Well organized, nice hotels, Omar was an excellent tour guide. He was very organized, good fun, and had lots of interesting facts",5
59,98836,"My family and I had a great time on the Rockies Summer Classic Tour by Discover Canada Tours. Chris was an excellent tour guide. He was organised, caring, approachable, friendly and entertaining and we couldn't have asked for a better person to...

            Show more",5
60,178367,I saw many waterfalls and lakes that were as beautiful in person as online.,5
61,178367,"My tour of the Rockies with Lee was an unforgettable experience! He was so much fun to travel with and led the group by having great energy throughout the whole trip! We were a group of around 20 people from ages 19-38 and he knew how to keep all of us...

            Show more",5
62,178367,"I would highly recommend this tour to everyone who's looking for a real Canadian adventure. It is well organized and it offers the opportunity to see stunning landscapes and wildlife, while enjoying scenic hikes.",5
63,178367,"The tour is run well and the scenery really makes it worth it. There is a lot of time in the bus but that is too be expected and it is broken up well. The included meals and activities are lacking though and the trip is definitely weather dependent so...

            Show more",4
64,178367,"It would be good if you could offer an accommodation package that allowed for private rooms where available, although the experience at Rampart Creek was worth it.  We were disappointed with Samesun Banff and horrified at the price they charged for two...

            Show more",2
65,178367,"Absolutely one of the best trips I’ve ever taken. Went with my adult sons a we had a great time. Our guide, Michael, was absolutely outstanding. He was just the right guide for us. I will definitely be back.",5
66,178367,He’s so energetic and cares about the guests. He did more than he had to.,5
67,178367,Amazing trip - highly recommend it!,5
68,178367,Best experience of my life! Loved Steph.,5
69,178367,The entire trip was amazing!,5
70,186475,Memorable experience,5
71,186475,"We loved the tour and places we went, and our guide Omar and our driver Paul were fantastic",5
72,186475,"It would have gotten 5 stars if the return drive was shorter and more interesting.  Perhaps an extra night would help? The tour is a little rushed but great value overall. All 3 hotels we stayed in were good, clean and comfortable. Our guide, Omar, was...

            Show more",4
73,186475,"The journey of the Canadian Rocky Mountains exceeded our expectations. The landscapes, glacial fields, villages, and ranches we saw were breathtaking.",5
74,186475,William and Mara were great and they are really nice humans. Very informative and well planned.,5
75,186475,Sabio was a great tour guide who was both entertaining and informative.,5
76,186475,"Great tour, 'really enjoyed the itenary and a lot to fit in to 4 days.
Sometimes it felt a bit rushed , especially lunch stop on day 1 wasn't until 3pm although we'd spend the previous hour and a half at a winery. 
Also, day 3 we didn't arrive to our...

            Show more",4
77,186475,"Amazing scenery, a great guide, safe driving! We really enjoyed our tour although the schedule was a bit tight",4
78,186475,"This tour was a fantastic way to get to the Rockies and the Lakes from Vancouver in a no hassle way! Omar was a super guide who handled even the difficult clients with a smile on his face. He is a wealth of knowledge and really puts in effort to make...

            Show more",5
79,186475,"Amazing ! The stops were always wonderful and the team more than nice and fun. Probably the best way to discover the Rockies in few days. 
Dont hesitate you will have an amazing time ! Choice of hotels is perfect, great beds. The schedule makes...

            Show more",5
80,93173,Amazing scenery and a wonderful CEO: I had the best time!,5
81,93173,"Great trip 
Thank you Dave and Jeremy",5
82,93173,"No meals made it difficult when hotels were outside of area. First orientation very poor. Took way to long to talk to everyone individually. I would Suggest one meeting to talk to everyone. Would have been nice to have a last meal together and a group...

            Show more",2
83,93173,The Tour was overall very well structured and the places we visited were wonderful. I would recommend it to everyone who wants to see some of the west side of Canada.,4
84,93173,"The tour was fantastic, lots of interesting information and stops provided on the way!",5
85,93173,The price and the quality matched and I had enough freedom to choose my own activities. Just the right sort of tour for me.,5
86,93173,"We were the only Canadians on the tour and we are francophones. Towards the end of the tour, Lisa shared with the whole group how she grew up hating (yes hating) French speaking Canadians. Until Lisa, my husband and I had never been the subject of...

            Show more",2
87,93173,"Driver Al was excellent as well, he assisted us off the coach and I felt very safe with him at the wheel.  Where possible he pulled the coach over to allow us to see the wild life. 

Both were very helpful and communicated perfectly with all...

            Show more",5
88,93173,"Hotels were too far from main town 
Dated and waited too long for rooms",2
89,93173,Not too much time in each place,3
90,92361,x                                                                                    x,5
91,92361,"It was a great tour, well executed!",5
92,92361,"Knowledgeable tour guide - excellent bus driver. Tour is well organized with free time and options when the weather changed the plans. Food was good and suggestions were good. Communication was last minute, meaning the week before with the details,...

            Show more",5
93,92361,We appreciated seeing the snow-covered Rocky Mountains from Calgary. They were stunning. Thanks for this amazing experience!,5
94,92361,"Great time very good ,guide and driver",5
95,92361,"YES WE REALLY LIKED IT. This was a nice trip, the scenery, the guide and the people wer very nice.",5
96,92361,"This review rating is about my experiences with Tour Radar as a tour agent/operator for the Canadian Rockies adventure. Unfortunately, my dealing with this company and not Trafalgar directly was VERY INEFFICIENT.. 
The tour experience with Trafalgar...

            Show more",2
97,92361,"This rating is a review of Tour Radar and my experiences of the Canadian Rockies adventure. Unfortunately my booking arrangements with Tour Radar was very inefficient.  The Tour experience  with Trafalgar was rated above. However, dealing with Tour...

            Show more",3
98,92361,We had the best time and we thank you Virginia Woos,5
99,92361,The trip of a lifetime. Very sad for it to end.,2
100,52274,Amazing tour with a lot to see. Good hotels and transports.,5
101,52274,My overall experience was very good. The tour guide Sue was very informative and entertaining. The driver Kim also helped to make the trip a memorable one,4
102,52274,"I had Ken as the Tour Director and Heather as the Bus driver. They were both incredibly lovely, as a 21 year old travelling for the first time alone they were very kind and looked out for me. Ken was incredibly knowledgeable and willing to answer any...

            Show more",5
103,52274,"The guide was very thoughtful knowledgeable and attentive.   I loved what I saw.  only complaints would be with some of the accommodations.  Im very glad we had someone to handle our bags.
the best one was Royal Scot.  the one in Banff was too remote...

            Show more",4
104,52274,"Excellent tour. Knowledge , caring nature, attitude of the guide really pleased us. We enjoyed the trip very well.",5
105,52274,Well organize &experience,5
106,52274,"A bit confusing with the booking Tour Radar/Cosmos and numerous documents. But once we got going, both guide and driver were excellent! Would have been nice if breakfast and gratuities were included in the price of the tour.",3
107,52274,"The trip was well managed by Alma who was a font of information and organised everyone with Military precision. Banff hotel was dated and basic, in a good position close to the center but not in the thick of things. We didn't take the optional trip In...

            Show more",3
108,52274,Great tour excellent guide very knowledgeable and well organised.,5
109,52274,"Our guide was very thorough, friendly and full of interesting facts  making the trip so special. The coach was very comfortable and our driver, Kim was excellent, as well as friendly and polite.
The scenery in all locations was fabulous, although...

            Show more",4
110,97992,"I had THE BEST time on this fresh adventures trip. It was 6 nights of camping, with 5 full days of hiking. We had a group of 12 with 2 guides and they were all the best people. We bonded straight away and worked together really well. Our guides Jafar...

            Show more",5
111,97992,"Overall, the experience met our expectations:  the guides were wonderful, they were knowledgeable and experienced; and the hikes and views were amazing. 

Meals were good but some meals were vegetarian (we are meat eaters).

One campsite was “camp...

            Show more",4
112,97992,"The guides were great and the trip was great but it was not the trip I signed up for.  No hike first night because we ate at 11 pm.  Never went to Peyto lake, did not horseback ride (because needed to be booked two weeks in advance and they tried to...

            Show more",2
113,97992,Manny and Andrew were amazing guides!! And the food rocked as well! 10/10!!,5
114,97992,The trip was well planned and Alex (and Rob) was superb. Food were quickly made but delicious. We had a wonderful group to travel with. Everybody was friendly.,5
115,97992,Jef and cedrick were fab guides and made our trip to the rockies an amazing adventure,5
116,97992,"One of the best trips I've ever had!
I wanted an experience that pushed me to be adventurous and one that was set within natural landscapes.  Fresh Adventures fulfilled both.  I not only was able to see some of the most breathtaking landscapes I have...

            Show more",5
117,97992,"It was an amazing experience! Elisha is very positive and understanding, and she made us some excellent food and deserts! Loved it!",5
118,97992,"Unbelievable. UNbelievable. 
Ten out of 10. Made new friends (young and “old”), ate spectacular food, rafted, rode horses, rode gondolas, hiked, saw the most gorgeous lakes, rivers, and stars. Freshest air.  Left feeling renewed in my heart and mind....

            Show more",5
119,97992,"Alex is very professional, knowledgeable, hard working, and a fabulous cook - amazing food. He has created a hiking tour with lots of options. He was flexible and could accommodate those who wanted a challenge and those who were a bit more laid back....

            Show more",5
120,4989,"The tour was absolutely amazing. Took me well out of my comfort zone with camping but I loved it all the Andrew was awesome. He was so knowledgeable and went out of his way to make sure we gained the utmost out of our tour. He knew so many little places...

            Show more",5
121,4989,Really well organised and you do lots of awesome things,5
122,4989,Enjoyable and always feel looked after,4
123,4989,Great itinerary showcasing British Columbia and the Rockies,5
124,4989,Jen was super accomodating and resourceful. She had a great nature and always looked after her passangers.,5
125,4989,"Amazing trip, went to some incredible spots that I never would have gone to on my own. Our tour guide, Dustin was super knowledgeable and good fun which made the trip even better!",5
126,4989,"Good mix of activities on offer: canoeing, hiking, mountain biking, swimming in lakes, hot springs, ziplining, watching wildlife, stargazing, scenery-gazing. In addition, it was well timed: I've been on long overland Intrepid trips previously. This one...

            Show more",4
127,4989,This camping trip was woncerful. Luckily the weather was good as that would impact the trip significantly.,2
128,4989,"Very nice trip in the Canadian Rockies!! The itinerary was perfect!! The places seen are beautiful.
It was an amazing experience",5
129,4989,Amazing scenery and great group of people to travel with.,5
130,216590,"I greatly enjoyed the 7 days 5 National Parks Canadian Rockies tour., Sept 2 to 8.  The hotels are very nice and comfortable and so is the bus and the mini-van ride.  Big thank you to Allen for taking very good care of us.  Allen is very knowledgeable...

            Show more",5
131,216590,I already voice my opinion about one of the restaurants but otherwise everything was fabulous I’ve already recommended your tour to other people,4
132,218669,Great week..great people especially the two guides Jordan and Mikeala,5
133,218669,"Excellent trip, definitely recommend it!",5
134,133435,"Itinerary was great, scenery was beautiful, and our guide was fun. I was the only male in the group with my wife and 11 other females and it worked out fine. Everyone was very congenial, and the diversity of the group added to the experience. Only thing...

            Show more",4
135,133435,"What a wonderful trip! Great company, Fabulous scenery and marvelous memories",5
136,133435,It was amazing. Never forget experience. Places that were spectacular. Andy was superb !,5
137,133435,"This experience was breath taking. Andy, our CEO, had lots of knowledge about the areas and I learnt so much. The accommodation was lovely, it was good to share a room to share experiences. The group size is just perfect for a tour like this as you are...

            Show more",5
138,133435,Andy our ceo made the trip so much better with his enthusiasm and love for what the Rockies has to offer.,5
139,223550,"Great people, great adventure off the beaten track.",5
140,223550,Highly recommended!!,5
141,223550,"Most amazing views! Spectacular sites, wonderful hikes and hitting so many beautiful locations in one trip. Food, however was very lack luster and was clearly chosen to save money. Bring your own granola bars and maybe some protein powder to add to your...

            Show more",5
142,178355,"Lee was a fantastic tour guide. His knowledge, commitment and enthusiasm was to the highest standard and he continually went out of his way to ensure that everyone on the tour was having the best time, wanting to provide a unique experience for all of...

            Show more",5
143,178355,"The tour guide was very nice and did his best to arrange the tour according to our changing weather conditions. The tour is more a hop-on and hop-off tour, there you get to see the best sights in the area. You get a good impression about the national...

            Show more",4
144,178355,"This tour was wonderful! Moose was incredibly responsive and every detail was covered. Our guide was knowledgeable and enthusiastic about providing a unique experience to meet each travelers interest. 

On a side note, when initially looking up...

            Show more",5
145,178355,"This was an excellent tour, taking us to all the must see places around Banff and Jasper. Taylor was a superb guide, knowledgeable and personable.",5
146,178355,"Excellent value and a brilliant trip seeing wonderful places. Our guide Kiera was very positive and professional and worked hard to give us a great time. Would have liked a bit more choice on hostel rooms up front - not a big fan of mixed rooms - but...

            Show more",5
147,178355,I had a great time and met some great people.,5
